gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=2072 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1623 / 75000 positions
  played 100 games, 3163 / 75000 positions
  played 150 games, 4872 / 75000 positions
  played 200 games, 6501 / 75000 positions
  played 250 games, 8020 / 75000 positions
  played 300 games, 9682 / 75000 positions
  played 350 games, 11332 / 75000 positions
  played 400 games, 12933 / 75000 positions
  played 450 games, 14534 / 75000 positions
  played 500 games, 16260 / 75000 positions
  played 550 games, 17876 / 75000 positions
  played 600 games, 19356 / 75000 positions
  played 650 games, 20944 / 75000 positions
  played 700 games, 22633 / 75000 positions
  played 750 games, 24367 / 75000 positions
  played 800 games, 26070 / 75000 positions
  played 850 games, 27662 / 75000 positions
  played 900 games, 29277 / 75000 positions
  played 950 games, 31010 / 75000 positions
  played 1000 games, 32611 / 75000 positions
  played 1050 games, 34307 / 75000 positions
  played 1100 games, 35836 / 75000 positions
  played 1150 games, 37406 / 75000 positions
  played 1200 games, 39067 / 75000 positions
  played 1250 games, 40762 / 75000 positions
  played 1300 games, 42304 / 75000 positions
  played 1350 games, 43951 / 75000 positions
  played 1400 games, 45652 / 75000 positions
  played 1450 games, 47251 / 75000 positions
  played 1500 games, 48838 / 75000 positions
  played 1550 games, 50400 / 75000 positions
  played 1600 games, 52066 / 75000 positions
  played 1650 games, 53748 / 75000 positions
  played 1700 games, 55378 / 75000 positions
  played 1750 games, 57050 / 75000 positions
  played 1800 games, 58585 / 75000 positions
  played 1850 games, 60209 / 75000 positions
  played 1900 games, 61910 / 75000 positions
  played 1950 games, 63546 / 75000 positions
  played 2000 games, 65336 / 75000 positions
  played 2050 games, 67039 / 75000 positions
  played 2100 games, 68727 / 75000 positions
  played 2150 games, 70406 / 75000 positions
  played 2200 games, 72082 / 75000 positions
  played 2250 games, 73786 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-8.jnnw
