gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp2-1.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=9890 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1634 / 75000 positions
  played 100 games, 3245 / 75000 positions
  played 150 games, 4931 / 75000 positions
  played 200 games, 6566 / 75000 positions
  played 250 games, 8197 / 75000 positions
  played 300 games, 9884 / 75000 positions
  played 350 games, 11584 / 75000 positions
  played 400 games, 13200 / 75000 positions
  played 450 games, 14832 / 75000 positions
  played 500 games, 16526 / 75000 positions
  played 550 games, 18169 / 75000 positions
  played 600 games, 19782 / 75000 positions
  played 650 games, 21404 / 75000 positions
  played 700 games, 23102 / 75000 positions
  played 750 games, 24749 / 75000 positions
  played 800 games, 26347 / 75000 positions
  played 850 games, 28059 / 75000 positions
  played 900 games, 29716 / 75000 positions
  played 950 games, 31341 / 75000 positions
  played 1000 games, 32928 / 75000 positions
  played 1050 games, 34515 / 75000 positions
  played 1100 games, 36145 / 75000 positions
  played 1150 games, 37840 / 75000 positions
  played 1200 games, 39442 / 75000 positions
  played 1250 games, 40969 / 75000 positions
  played 1300 games, 42629 / 75000 positions
  played 1350 games, 44163 / 75000 positions
  played 1400 games, 45745 / 75000 positions
  played 1450 games, 47299 / 75000 positions
  played 1500 games, 48927 / 75000 positions
  played 1550 games, 50494 / 75000 positions
  played 1600 games, 52137 / 75000 positions
  played 1650 games, 53690 / 75000 positions
  played 1700 games, 55383 / 75000 positions
  played 1750 games, 56976 / 75000 positions
  played 1800 games, 58644 / 75000 positions
  played 1850 games, 60260 / 75000 positions
  played 1900 games, 61925 / 75000 positions
  played 1950 games, 63559 / 75000 positions
  played 2000 games, 65083 / 75000 positions
  played 2050 games, 66777 / 75000 positions
  played 2100 games, 68422 / 75000 positions
  played 2150 games, 70081 / 75000 positions
  played 2200 games, 71633 / 75000 positions
  played 2250 games, 73323 / 75000 positions
  played 2300 games, 74974 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp2-1.jnnw
