gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp3-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=9242 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1698 / 75000 positions
  played 100 games, 3360 / 75000 positions
  played 150 games, 4981 / 75000 positions
  played 200 games, 6732 / 75000 positions
  played 250 games, 8448 / 75000 positions
  played 300 games, 10069 / 75000 positions
  played 350 games, 11689 / 75000 positions
  played 400 games, 13364 / 75000 positions
  played 450 games, 14988 / 75000 positions
  played 500 games, 16640 / 75000 positions
  played 550 games, 18301 / 75000 positions
  played 600 games, 20005 / 75000 positions
  played 650 games, 21646 / 75000 positions
  played 700 games, 23260 / 75000 positions
  played 750 games, 24809 / 75000 positions
  played 800 games, 26420 / 75000 positions
  played 850 games, 27978 / 75000 positions
  played 900 games, 29791 / 75000 positions
  played 950 games, 31431 / 75000 positions
  played 1000 games, 33168 / 75000 positions
  played 1050 games, 34764 / 75000 positions
  played 1100 games, 36504 / 75000 positions
  played 1150 games, 38082 / 75000 positions
  played 1200 games, 39724 / 75000 positions
  played 1250 games, 41288 / 75000 positions
  played 1300 games, 42902 / 75000 positions
  played 1350 games, 44618 / 75000 positions
  played 1400 games, 46244 / 75000 positions
  played 1450 games, 47852 / 75000 positions
  played 1500 games, 49410 / 75000 positions
  played 1550 games, 51016 / 75000 positions
  played 1600 games, 52717 / 75000 positions
  played 1650 games, 54425 / 75000 positions
  played 1700 games, 56096 / 75000 positions
  played 1750 games, 57742 / 75000 positions
  played 1800 games, 59335 / 75000 positions
  played 1850 games, 60911 / 75000 positions
  played 1900 games, 62526 / 75000 positions
  played 1950 games, 64061 / 75000 positions
  played 2000 games, 65646 / 75000 positions
  played 2050 games, 67354 / 75000 positions
  played 2100 games, 68938 / 75000 positions
  played 2150 games, 70567 / 75000 positions
  played 2200 games, 72175 / 75000 positions
  played 2250 games, 73836 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp3-2.jnnw
