gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=23226 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1556 / 75000 positions
  played 100 games, 3218 / 75000 positions
  played 150 games, 4704 / 75000 positions
  played 200 games, 6319 / 75000 positions
  played 250 games, 7890 / 75000 positions
  played 300 games, 9383 / 75000 positions
  played 350 games, 11064 / 75000 positions
  played 400 games, 12728 / 75000 positions
  played 450 games, 14410 / 75000 positions
  played 500 games, 15990 / 75000 positions
  played 550 games, 17604 / 75000 positions
  played 600 games, 19257 / 75000 positions
  played 650 games, 20774 / 75000 positions
  played 700 games, 22527 / 75000 positions
  played 750 games, 24057 / 75000 positions
  played 800 games, 25487 / 75000 positions
  played 850 games, 27166 / 75000 positions
  played 900 games, 28931 / 75000 positions
  played 950 games, 30541 / 75000 positions
  played 1000 games, 32233 / 75000 positions
  played 1050 games, 33822 / 75000 positions
  played 1100 games, 35370 / 75000 positions
  played 1150 games, 36951 / 75000 positions
  played 1200 games, 38517 / 75000 positions
  played 1250 games, 40053 / 75000 positions
  played 1300 games, 41722 / 75000 positions
  played 1350 games, 43293 / 75000 positions
  played 1400 games, 44910 / 75000 positions
  played 1450 games, 46470 / 75000 positions
  played 1500 games, 48078 / 75000 positions
  played 1550 games, 49629 / 75000 positions
  played 1600 games, 51172 / 75000 positions
  played 1650 games, 52659 / 75000 positions
  played 1700 games, 54270 / 75000 positions
  played 1750 games, 55919 / 75000 positions
  played 1800 games, 57428 / 75000 positions
  played 1850 games, 59051 / 75000 positions
  played 1900 games, 60661 / 75000 positions
  played 1950 games, 62388 / 75000 positions
  played 2000 games, 63993 / 75000 positions
  played 2050 games, 65528 / 75000 positions
  played 2100 games, 67093 / 75000 positions
  played 2150 games, 68759 / 75000 positions
  played 2200 games, 70425 / 75000 positions
  played 2250 games, 72094 / 75000 positions
  played 2300 games, 73767 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-8.jnnw
