gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp7-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=734 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1576 / 75000 positions
  played 100 games, 3119 / 75000 positions
  played 150 games, 4773 / 75000 positions
  played 200 games, 6443 / 75000 positions
  played 250 games, 8155 / 75000 positions
  played 300 games, 9802 / 75000 positions
  played 350 games, 11449 / 75000 positions
  played 400 games, 13096 / 75000 positions
  played 450 games, 14768 / 75000 positions
  played 500 games, 16434 / 75000 positions
  played 550 games, 18021 / 75000 positions
  played 600 games, 19737 / 75000 positions
  played 650 games, 21361 / 75000 positions
  played 700 games, 22927 / 75000 positions
  played 750 games, 24549 / 75000 positions
  played 800 games, 26096 / 75000 positions
  played 850 games, 27819 / 75000 positions
  played 900 games, 29511 / 75000 positions
  played 950 games, 31111 / 75000 positions
  played 1000 games, 32749 / 75000 positions
  played 1050 games, 34298 / 75000 positions
  played 1100 games, 35903 / 75000 positions
  played 1150 games, 37526 / 75000 positions
  played 1200 games, 39179 / 75000 positions
  played 1250 games, 40754 / 75000 positions
  played 1300 games, 42275 / 75000 positions
  played 1350 games, 44094 / 75000 positions
  played 1400 games, 45813 / 75000 positions
  played 1450 games, 47423 / 75000 positions
  played 1500 games, 48948 / 75000 positions
  played 1550 games, 50576 / 75000 positions
  played 1600 games, 52178 / 75000 positions
  played 1650 games, 53821 / 75000 positions
  played 1700 games, 55391 / 75000 positions
  played 1750 games, 57099 / 75000 positions
  played 1800 games, 58663 / 75000 positions
  played 1850 games, 60300 / 75000 positions
  played 1900 games, 61958 / 75000 positions
  played 1950 games, 63478 / 75000 positions
  played 2000 games, 65058 / 75000 positions
  played 2050 games, 66627 / 75000 positions
  played 2100 games, 68218 / 75000 positions
  played 2150 games, 69827 / 75000 positions
  played 2200 games, 71487 / 75000 positions
  played 2250 games, 73262 / 75000 positions
  played 2300 games, 74920 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp7-5.jnnw
