gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp5-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=16225 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1670 / 75000 positions
  played 100 games, 3328 / 75000 positions
  played 150 games, 5083 / 75000 positions
  played 200 games, 6652 / 75000 positions
  played 250 games, 8173 / 75000 positions
  played 300 games, 9760 / 75000 positions
  played 350 games, 11448 / 75000 positions
  played 400 games, 13066 / 75000 positions
  played 450 games, 14687 / 75000 positions
  played 500 games, 16259 / 75000 positions
  played 550 games, 17891 / 75000 positions
  played 600 games, 19498 / 75000 positions
  played 650 games, 21033 / 75000 positions
  played 700 games, 22637 / 75000 positions
  played 750 games, 24257 / 75000 positions
  played 800 games, 25984 / 75000 positions
  played 850 games, 27603 / 75000 positions
  played 900 games, 29174 / 75000 positions
  played 950 games, 30827 / 75000 positions
  played 1000 games, 32357 / 75000 positions
  played 1050 games, 33993 / 75000 positions
  played 1100 games, 35570 / 75000 positions
  played 1150 games, 37129 / 75000 positions
  played 1200 games, 38742 / 75000 positions
  played 1250 games, 40355 / 75000 positions
  played 1300 games, 41965 / 75000 positions
  played 1350 games, 43601 / 75000 positions
  played 1400 games, 45297 / 75000 positions
  played 1450 games, 47025 / 75000 positions
  played 1500 games, 48665 / 75000 positions
  played 1550 games, 50204 / 75000 positions
  played 1600 games, 51775 / 75000 positions
  played 1650 games, 53528 / 75000 positions
  played 1700 games, 55119 / 75000 positions
  played 1750 games, 56797 / 75000 positions
  played 1800 games, 58515 / 75000 positions
  played 1850 games, 60105 / 75000 positions
  played 1900 games, 61816 / 75000 positions
  played 1950 games, 63451 / 75000 positions
  played 2000 games, 65068 / 75000 positions
  played 2050 games, 66687 / 75000 positions
  played 2100 games, 68329 / 75000 positions
  played 2150 games, 69859 / 75000 positions
  played 2200 games, 71452 / 75000 positions
  played 2250 games, 72997 / 75000 positions
  played 2300 games, 74614 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp5-8.jnnw
