gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp2-6.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=17879 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1676 / 75000 positions
  played 100 games, 3303 / 75000 positions
  played 150 games, 4874 / 75000 positions
  played 200 games, 6589 / 75000 positions
  played 250 games, 8208 / 75000 positions
  played 300 games, 9916 / 75000 positions
  played 350 games, 11611 / 75000 positions
  played 400 games, 13348 / 75000 positions
  played 450 games, 14951 / 75000 positions
  played 500 games, 16591 / 75000 positions
  played 550 games, 18191 / 75000 positions
  played 600 games, 19846 / 75000 positions
  played 650 games, 21422 / 75000 positions
  played 700 games, 23099 / 75000 positions
  played 750 games, 24673 / 75000 positions
  played 800 games, 26289 / 75000 positions
  played 850 games, 28028 / 75000 positions
  played 900 games, 29700 / 75000 positions
  played 950 games, 31452 / 75000 positions
  played 1000 games, 33158 / 75000 positions
  played 1050 games, 34684 / 75000 positions
  played 1100 games, 36254 / 75000 positions
  played 1150 games, 37788 / 75000 positions
  played 1200 games, 39371 / 75000 positions
  played 1250 games, 40920 / 75000 positions
  played 1300 games, 42575 / 75000 positions
  played 1350 games, 44293 / 75000 positions
  played 1400 games, 45851 / 75000 positions
  played 1450 games, 47402 / 75000 positions
  played 1500 games, 49112 / 75000 positions
  played 1550 games, 50803 / 75000 positions
  played 1600 games, 52391 / 75000 positions
  played 1650 games, 54051 / 75000 positions
  played 1700 games, 55679 / 75000 positions
  played 1750 games, 57360 / 75000 positions
  played 1800 games, 58938 / 75000 positions
  played 1850 games, 60701 / 75000 positions
  played 1900 games, 62473 / 75000 positions
  played 1950 games, 64066 / 75000 positions
  played 2000 games, 65848 / 75000 positions
  played 2050 games, 67470 / 75000 positions
  played 2100 games, 69036 / 75000 positions
  played 2150 games, 70713 / 75000 positions
  played 2200 games, 72417 / 75000 positions
  played 2250 games, 74040 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp2-6.jnnw
