gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=10672 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1553 / 75000 positions
  played 100 games, 3171 / 75000 positions
  played 150 games, 4764 / 75000 positions
  played 200 games, 6313 / 75000 positions
  played 250 games, 7877 / 75000 positions
  played 300 games, 9491 / 75000 positions
  played 350 games, 11181 / 75000 positions
  played 400 games, 12793 / 75000 positions
  played 450 games, 14452 / 75000 positions
  played 500 games, 16135 / 75000 positions
  played 550 games, 17759 / 75000 positions
  played 600 games, 19387 / 75000 positions
  played 650 games, 20991 / 75000 positions
  played 700 games, 22595 / 75000 positions
  played 750 games, 24138 / 75000 positions
  played 800 games, 25745 / 75000 positions
  played 850 games, 27404 / 75000 positions
  played 900 games, 29054 / 75000 positions
  played 950 games, 30697 / 75000 positions
  played 1000 games, 32413 / 75000 positions
  played 1050 games, 34144 / 75000 positions
  played 1100 games, 35631 / 75000 positions
  played 1150 games, 37225 / 75000 positions
  played 1200 games, 38716 / 75000 positions
  played 1250 games, 40313 / 75000 positions
  played 1300 games, 42043 / 75000 positions
  played 1350 games, 43590 / 75000 positions
  played 1400 games, 45315 / 75000 positions
  played 1450 games, 47019 / 75000 positions
  played 1500 games, 48616 / 75000 positions
  played 1550 games, 50303 / 75000 positions
  played 1600 games, 51932 / 75000 positions
  played 1650 games, 53575 / 75000 positions
  played 1700 games, 54992 / 75000 positions
  played 1750 games, 56463 / 75000 positions
  played 1800 games, 58100 / 75000 positions
  played 1850 games, 59634 / 75000 positions
  played 1900 games, 61266 / 75000 positions
  played 1950 games, 62908 / 75000 positions
  played 2000 games, 64589 / 75000 positions
  played 2050 games, 66134 / 75000 positions
  played 2100 games, 67889 / 75000 positions
  played 2150 games, 69411 / 75000 positions
  played 2200 games, 70948 / 75000 positions
  played 2250 games, 72554 / 75000 positions
  played 2300 games, 74098 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-5.jnnw
