gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp5-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=2439 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1611 / 75000 positions
  played 100 games, 3214 / 75000 positions
  played 150 games, 4875 / 75000 positions
  played 200 games, 6482 / 75000 positions
  played 250 games, 8205 / 75000 positions
  played 300 games, 9933 / 75000 positions
  played 350 games, 11506 / 75000 positions
  played 400 games, 13160 / 75000 positions
  played 450 games, 14802 / 75000 positions
  played 500 games, 16439 / 75000 positions
  played 550 games, 17947 / 75000 positions
  played 600 games, 19539 / 75000 positions
  played 650 games, 21145 / 75000 positions
  played 700 games, 22802 / 75000 positions
  played 750 games, 24381 / 75000 positions
  played 800 games, 25913 / 75000 positions
  played 850 games, 27558 / 75000 positions
  played 900 games, 29182 / 75000 positions
  played 950 games, 30841 / 75000 positions
  played 1000 games, 32711 / 75000 positions
  played 1050 games, 34253 / 75000 positions
  played 1100 games, 35951 / 75000 positions
  played 1150 games, 37497 / 75000 positions
  played 1200 games, 39136 / 75000 positions
  played 1250 games, 40740 / 75000 positions
  played 1300 games, 42511 / 75000 positions
  played 1350 games, 44116 / 75000 positions
  played 1400 games, 45785 / 75000 positions
  played 1450 games, 47470 / 75000 positions
  played 1500 games, 49043 / 75000 positions
  played 1550 games, 50625 / 75000 positions
  played 1600 games, 52352 / 75000 positions
  played 1650 games, 53935 / 75000 positions
  played 1700 games, 55561 / 75000 positions
  played 1750 games, 57140 / 75000 positions
  played 1800 games, 58796 / 75000 positions
  played 1850 games, 60418 / 75000 positions
  played 1900 games, 61988 / 75000 positions
  played 1950 games, 63622 / 75000 positions
  played 2000 games, 65333 / 75000 positions
  played 2050 games, 66958 / 75000 positions
  played 2100 games, 68578 / 75000 positions
  played 2150 games, 70116 / 75000 positions
  played 2200 games, 71744 / 75000 positions
  played 2250 games, 73277 / 75000 positions
  played 2300 games, 74860 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp5-2.jnnw
