gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp8-2.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=4870 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1741 / 75000 positions
  played 100 games, 3296 / 75000 positions
  played 150 games, 4986 / 75000 positions
  played 200 games, 6741 / 75000 positions
  played 250 games, 8411 / 75000 positions
  played 300 games, 10065 / 75000 positions
  played 350 games, 11812 / 75000 positions
  played 400 games, 13402 / 75000 positions
  played 450 games, 15091 / 75000 positions
  played 500 games, 16820 / 75000 positions
  played 550 games, 18524 / 75000 positions
  played 600 games, 20100 / 75000 positions
  played 650 games, 21791 / 75000 positions
  played 700 games, 23344 / 75000 positions
  played 750 games, 24980 / 75000 positions
  played 800 games, 26650 / 75000 positions
  played 850 games, 28341 / 75000 positions
  played 900 games, 30004 / 75000 positions
  played 950 games, 31632 / 75000 positions
  played 1000 games, 33214 / 75000 positions
  played 1050 games, 34920 / 75000 positions
  played 1100 games, 36657 / 75000 positions
  played 1150 games, 38319 / 75000 positions
  played 1200 games, 39921 / 75000 positions
  played 1250 games, 41542 / 75000 positions
  played 1300 games, 43214 / 75000 positions
  played 1350 games, 44892 / 75000 positions
  played 1400 games, 46446 / 75000 positions
  played 1450 games, 48133 / 75000 positions
  played 1500 games, 49763 / 75000 positions
  played 1550 games, 51465 / 75000 positions
  played 1600 games, 53153 / 75000 positions
  played 1650 games, 54679 / 75000 positions
  played 1700 games, 56266 / 75000 positions
  played 1750 games, 57759 / 75000 positions
  played 1800 games, 59414 / 75000 positions
  played 1850 games, 60986 / 75000 positions
  played 1900 games, 62702 / 75000 positions
  played 1950 games, 64317 / 75000 positions
  played 2000 games, 65923 / 75000 positions
  played 2050 games, 67481 / 75000 positions
  played 2100 games, 69111 / 75000 positions
  played 2150 games, 70748 / 75000 positions
  played 2200 games, 72276 / 75000 positions
  played 2250 games, 73912 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp8-2.jnnw
