gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=30665 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1537 / 75000 positions
  played 100 games, 3202 / 75000 positions
  played 150 games, 4750 / 75000 positions
  played 200 games, 6413 / 75000 positions
  played 250 games, 8024 / 75000 positions
  played 300 games, 9771 / 75000 positions
  played 350 games, 11387 / 75000 positions
  played 400 games, 12896 / 75000 positions
  played 450 games, 14467 / 75000 positions
  played 500 games, 16134 / 75000 positions
  played 550 games, 17902 / 75000 positions
  played 600 games, 19583 / 75000 positions
  played 650 games, 21217 / 75000 positions
  played 700 games, 22866 / 75000 positions
  played 750 games, 24626 / 75000 positions
  played 800 games, 26240 / 75000 positions
  played 850 games, 27924 / 75000 positions
  played 900 games, 29524 / 75000 positions
  played 950 games, 31030 / 75000 positions
  played 1000 games, 32741 / 75000 positions
  played 1050 games, 34303 / 75000 positions
  played 1100 games, 35936 / 75000 positions
  played 1150 games, 37509 / 75000 positions
  played 1200 games, 39217 / 75000 positions
  played 1250 games, 40954 / 75000 positions
  played 1300 games, 42704 / 75000 positions
  played 1350 games, 44265 / 75000 positions
  played 1400 games, 45845 / 75000 positions
  played 1450 games, 47481 / 75000 positions
  played 1500 games, 49077 / 75000 positions
  played 1550 games, 50621 / 75000 positions
  played 1600 games, 52238 / 75000 positions
  played 1650 games, 53968 / 75000 positions
  played 1700 games, 55654 / 75000 positions
  played 1750 games, 57350 / 75000 positions
  played 1800 games, 58917 / 75000 positions
  played 1850 games, 60559 / 75000 positions
  played 1900 games, 62122 / 75000 positions
  played 1950 games, 63819 / 75000 positions
  played 2000 games, 65431 / 75000 positions
  played 2050 games, 67069 / 75000 positions
  played 2100 games, 68837 / 75000 positions
  played 2150 games, 70559 / 75000 positions
  played 2200 games, 72193 / 75000 positions
  played 2250 games, 73755 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp1-3.jnnw
