gen-data-wdl: n=75000 out=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=26140 nnue=/root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1617 / 75000 positions
  played 100 games, 3077 / 75000 positions
  played 150 games, 4677 / 75000 positions
  played 200 games, 6142 / 75000 positions
  played 250 games, 7768 / 75000 positions
  played 300 games, 9410 / 75000 positions
  played 350 games, 11102 / 75000 positions
  played 400 games, 12736 / 75000 positions
  played 450 games, 14285 / 75000 positions
  played 500 games, 15959 / 75000 positions
  played 550 games, 17444 / 75000 positions
  played 600 games, 19122 / 75000 positions
  played 650 games, 20735 / 75000 positions
  played 700 games, 22412 / 75000 positions
  played 750 games, 24061 / 75000 positions
  played 800 games, 25665 / 75000 positions
  played 850 games, 27333 / 75000 positions
  played 900 games, 28865 / 75000 positions
  played 950 games, 30512 / 75000 positions
  played 1000 games, 32121 / 75000 positions
  played 1050 games, 33628 / 75000 positions
  played 1100 games, 35175 / 75000 positions
  played 1150 games, 36868 / 75000 positions
  played 1200 games, 38519 / 75000 positions
  played 1250 games, 40226 / 75000 positions
  played 1300 games, 41808 / 75000 positions
  played 1350 games, 43475 / 75000 positions
  played 1400 games, 45035 / 75000 positions
  played 1450 games, 46678 / 75000 positions
  played 1500 games, 48318 / 75000 positions
  played 1550 games, 49974 / 75000 positions
  played 1600 games, 51525 / 75000 positions
  played 1650 games, 53198 / 75000 positions
  played 1700 games, 54921 / 75000 positions
  played 1750 games, 56530 / 75000 positions
  played 1800 games, 58142 / 75000 positions
  played 1850 games, 59908 / 75000 positions
  played 1900 games, 61584 / 75000 positions
  played 1950 games, 63146 / 75000 positions
  played 2000 games, 64734 / 75000 positions
  played 2050 games, 66291 / 75000 positions
  played 2100 games, 67877 / 75000 positions
  played 2150 games, 69522 / 75000 positions
  played 2200 games, 71108 / 75000 positions
  played 2250 games, 72688 / 75000 positions
  played 2300 games, 74382 / 75000 positions
wrote 75000 WDL records to /root/jass/jobs/results/ccx33-0276-selfplay-features/artefacts.src/sp4-5.jnnw
