gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp8-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=816 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1629 / 37500 positions
  played 100 games, 3195 / 37500 positions
  played 150 games, 4707 / 37500 positions
  played 200 games, 6257 / 37500 positions
  played 250 games, 7954 / 37500 positions
  played 300 games, 9403 / 37500 positions
  played 350 games, 11009 / 37500 positions
  played 400 games, 12505 / 37500 positions
  played 450 games, 14094 / 37500 positions
  played 500 games, 15654 / 37500 positions
  played 550 games, 17183 / 37500 positions
  played 600 games, 18714 / 37500 positions
  played 650 games, 20140 / 37500 positions
  played 700 games, 21668 / 37500 positions
  played 750 games, 23291 / 37500 positions
  played 800 games, 25019 / 37500 positions
  played 850 games, 26601 / 37500 positions
  played 900 games, 28196 / 37500 positions
  played 950 games, 29835 / 37500 positions
  played 1000 games, 31449 / 37500 positions
  played 1050 games, 33007 / 37500 positions
  played 1100 games, 34622 / 37500 positions
  played 1150 games, 36111 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp8-2.jnnw
