gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp2-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14854 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1551 / 37500 positions
  played 100 games, 3162 / 37500 positions
  played 150 games, 4719 / 37500 positions
  played 200 games, 6389 / 37500 positions
  played 250 games, 7995 / 37500 positions
  played 300 games, 9484 / 37500 positions
  played 350 games, 11006 / 37500 positions
  played 400 games, 12525 / 37500 positions
  played 450 games, 14233 / 37500 positions
  played 500 games, 15766 / 37500 positions
  played 550 games, 17273 / 37500 positions
  played 600 games, 18789 / 37500 positions
  played 650 games, 20340 / 37500 positions
  played 700 games, 21777 / 37500 positions
  played 750 games, 23356 / 37500 positions
  played 800 games, 24841 / 37500 positions
  played 850 games, 26517 / 37500 positions
  played 900 games, 28087 / 37500 positions
  played 950 games, 29649 / 37500 positions
  played 1000 games, 31426 / 37500 positions
  played 1050 games, 33102 / 37500 positions
  played 1100 games, 34612 / 37500 positions
  played 1150 games, 36150 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp2-8.jnnw
