gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp6-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1096 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1532 / 37500 positions
  played 100 games, 3136 / 37500 positions
  played 150 games, 4835 / 37500 positions
  played 200 games, 6490 / 37500 positions
  played 250 games, 7988 / 37500 positions
  played 300 games, 9546 / 37500 positions
  played 350 games, 11003 / 37500 positions
  played 400 games, 12543 / 37500 positions
  played 450 games, 14205 / 37500 positions
  played 500 games, 15873 / 37500 positions
  played 550 games, 17496 / 37500 positions
  played 600 games, 19063 / 37500 positions
  played 650 games, 20696 / 37500 positions
  played 700 games, 22328 / 37500 positions
  played 750 games, 24036 / 37500 positions
  played 800 games, 25572 / 37500 positions
  played 850 games, 27169 / 37500 positions
  played 900 games, 28906 / 37500 positions
  played 950 games, 30536 / 37500 positions
  played 1000 games, 32189 / 37500 positions
  played 1050 games, 33753 / 37500 positions
  played 1100 games, 35327 / 37500 positions
  played 1150 games, 36938 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp6-7.jnnw
