gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp8-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=722 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1573 / 37500 positions
  played 100 games, 3234 / 37500 positions
  played 150 games, 4809 / 37500 positions
  played 200 games, 6228 / 37500 positions
  played 250 games, 7746 / 37500 positions
  played 300 games, 9324 / 37500 positions
  played 350 games, 10892 / 37500 positions
  played 400 games, 12528 / 37500 positions
  played 450 games, 14105 / 37500 positions
  played 500 games, 15625 / 37500 positions
  played 550 games, 17195 / 37500 positions
  played 600 games, 18824 / 37500 positions
  played 650 games, 20403 / 37500 positions
  played 700 games, 22106 / 37500 positions
  played 750 games, 23658 / 37500 positions
  played 800 games, 25144 / 37500 positions
  played 850 games, 26747 / 37500 positions
  played 900 games, 28309 / 37500 positions
  played 950 games, 29928 / 37500 positions
  played 1000 games, 31494 / 37500 positions
  played 1050 games, 33112 / 37500 positions
  played 1100 games, 34674 / 37500 positions
  played 1150 games, 36249 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp8-6.jnnw
