gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp5-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14883 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1524 / 37500 positions
  played 100 games, 3185 / 37500 positions
  played 150 games, 4778 / 37500 positions
  played 200 games, 6296 / 37500 positions
  played 250 games, 7900 / 37500 positions
  played 300 games, 9437 / 37500 positions
  played 350 games, 10982 / 37500 positions
  played 400 games, 12479 / 37500 positions
  played 450 games, 13988 / 37500 positions
  played 500 games, 15563 / 37500 positions
  played 550 games, 17148 / 37500 positions
  played 600 games, 18679 / 37500 positions
  played 650 games, 20326 / 37500 positions
  played 700 games, 21833 / 37500 positions
  played 750 games, 23440 / 37500 positions
  played 800 games, 24915 / 37500 positions
  played 850 games, 26485 / 37500 positions
  played 900 games, 27977 / 37500 positions
  played 950 games, 29587 / 37500 positions
  played 1000 games, 31290 / 37500 positions
  played 1050 games, 32872 / 37500 positions
  played 1100 games, 34361 / 37500 positions
  played 1150 games, 35819 / 37500 positions
  played 1200 games, 37430 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp5-1.jnnw
