gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp4-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26325 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1668 / 37500 positions
  played 100 games, 3123 / 37500 positions
  played 150 games, 4674 / 37500 positions
  played 200 games, 6306 / 37500 positions
  played 250 games, 7913 / 37500 positions
  played 300 games, 9484 / 37500 positions
  played 350 games, 11112 / 37500 positions
  played 400 games, 12715 / 37500 positions
  played 450 games, 14356 / 37500 positions
  played 500 games, 15944 / 37500 positions
  played 550 games, 17557 / 37500 positions
  played 600 games, 19098 / 37500 positions
  played 650 games, 20629 / 37500 positions
  played 700 games, 22149 / 37500 positions
  played 750 games, 23695 / 37500 positions
  played 800 games, 25171 / 37500 positions
  played 850 games, 26747 / 37500 positions
  played 900 games, 28356 / 37500 positions
  played 950 games, 29912 / 37500 positions
  played 1000 games, 31490 / 37500 positions
  played 1050 games, 33036 / 37500 positions
  played 1100 games, 34556 / 37500 positions
  played 1150 games, 36090 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp4-2.jnnw
