gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp2-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5490 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1515 / 37500 positions
  played 100 games, 3057 / 37500 positions
  played 150 games, 4649 / 37500 positions
  played 200 games, 6201 / 37500 positions
  played 250 games, 7714 / 37500 positions
  played 300 games, 9422 / 37500 positions
  played 350 games, 10921 / 37500 positions
  played 400 games, 12452 / 37500 positions
  played 450 games, 14117 / 37500 positions
  played 500 games, 15586 / 37500 positions
  played 550 games, 17029 / 37500 positions
  played 600 games, 18614 / 37500 positions
  played 650 games, 20196 / 37500 positions
  played 700 games, 21736 / 37500 positions
  played 750 games, 23232 / 37500 positions
  played 800 games, 24889 / 37500 positions
  played 850 games, 26514 / 37500 positions
  played 900 games, 28121 / 37500 positions
  played 950 games, 29617 / 37500 positions
  played 1000 games, 31177 / 37500 positions
  played 1050 games, 32764 / 37500 positions
  played 1100 games, 34335 / 37500 positions
  played 1150 games, 35939 / 37500 positions
  played 1200 games, 37500 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp2-7.jnnw
