gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=20651 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1605 / 37500 positions
  played 100 games, 3170 / 37500 positions
  played 150 games, 4707 / 37500 positions
  played 200 games, 6259 / 37500 positions
  played 250 games, 7924 / 37500 positions
  played 300 games, 9499 / 37500 positions
  played 350 games, 11130 / 37500 positions
  played 400 games, 12745 / 37500 positions
  played 450 games, 14279 / 37500 positions
  played 500 games, 15880 / 37500 positions
  played 550 games, 17377 / 37500 positions
  played 600 games, 19010 / 37500 positions
  played 650 games, 20622 / 37500 positions
  played 700 games, 22294 / 37500 positions
  played 750 games, 23913 / 37500 positions
  played 800 games, 25496 / 37500 positions
  played 850 games, 27086 / 37500 positions
  played 900 games, 28628 / 37500 positions
  played 950 games, 30199 / 37500 positions
  played 1000 games, 31810 / 37500 positions
  played 1050 games, 33433 / 37500 positions
  played 1100 games, 34975 / 37500 positions
  played 1150 games, 36519 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-2.jnnw
