gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21786 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1609 / 37500 positions
  played 100 games, 3171 / 37500 positions
  played 150 games, 4704 / 37500 positions
  played 200 games, 6284 / 37500 positions
  played 250 games, 7895 / 37500 positions
  played 300 games, 9486 / 37500 positions
  played 350 games, 11099 / 37500 positions
  played 400 games, 12524 / 37500 positions
  played 450 games, 14142 / 37500 positions
  played 500 games, 15779 / 37500 positions
  played 550 games, 17307 / 37500 positions
  played 600 games, 18807 / 37500 positions
  played 650 games, 20330 / 37500 positions
  played 700 games, 21868 / 37500 positions
  played 750 games, 23521 / 37500 positions
  played 800 games, 25072 / 37500 positions
  played 850 games, 26676 / 37500 positions
  played 900 games, 28290 / 37500 positions
  played 950 games, 29835 / 37500 positions
  played 1000 games, 31357 / 37500 positions
  played 1050 games, 32867 / 37500 positions
  played 1100 games, 34481 / 37500 positions
  played 1150 games, 36082 / 37500 positions
  played 1200 games, 37494 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-3.jnnw
