gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp6-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2425 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1509 / 37500 positions
  played 100 games, 3038 / 37500 positions
  played 150 games, 4665 / 37500 positions
  played 200 games, 6238 / 37500 positions
  played 250 games, 7901 / 37500 positions
  played 300 games, 9490 / 37500 positions
  played 350 games, 11109 / 37500 positions
  played 400 games, 12607 / 37500 positions
  played 450 games, 14171 / 37500 positions
  played 500 games, 15684 / 37500 positions
  played 550 games, 17149 / 37500 positions
  played 600 games, 18771 / 37500 positions
  played 650 games, 20387 / 37500 positions
  played 700 games, 21849 / 37500 positions
  played 750 games, 23508 / 37500 positions
  played 800 games, 25143 / 37500 positions
  played 850 games, 26680 / 37500 positions
  played 900 games, 28334 / 37500 positions
  played 950 games, 29840 / 37500 positions
  played 1000 games, 31461 / 37500 positions
  played 1050 games, 32936 / 37500 positions
  played 1100 games, 34556 / 37500 positions
  played 1150 games, 36165 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp6-4.jnnw
