gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp5-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25372 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1613 / 37500 positions
  played 100 games, 3214 / 37500 positions
  played 150 games, 4745 / 37500 positions
  played 200 games, 6329 / 37500 positions
  played 250 games, 7954 / 37500 positions
  played 300 games, 9475 / 37500 positions
  played 350 games, 10965 / 37500 positions
  played 400 games, 12447 / 37500 positions
  played 450 games, 14021 / 37500 positions
  played 500 games, 15684 / 37500 positions
  played 550 games, 17219 / 37500 positions
  played 600 games, 18904 / 37500 positions
  played 650 games, 20384 / 37500 positions
  played 700 games, 22016 / 37500 positions
  played 750 games, 23523 / 37500 positions
  played 800 games, 25136 / 37500 positions
  played 850 games, 26662 / 37500 positions
  played 900 games, 28163 / 37500 positions
  played 950 games, 29901 / 37500 positions
  played 1000 games, 31540 / 37500 positions
  played 1050 games, 33029 / 37500 positions
  played 1100 games, 34686 / 37500 positions
  played 1150 games, 36352 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp5-8.jnnw
