gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5089 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1722 / 37500 positions
  played 100 games, 3346 / 37500 positions
  played 150 games, 4940 / 37500 positions
  played 200 games, 6393 / 37500 positions
  played 250 games, 7900 / 37500 positions
  played 300 games, 9527 / 37500 positions
  played 350 games, 11006 / 37500 positions
  played 400 games, 12669 / 37500 positions
  played 450 games, 14287 / 37500 positions
  played 500 games, 15781 / 37500 positions
  played 550 games, 17447 / 37500 positions
  played 600 games, 19069 / 37500 positions
  played 650 games, 20689 / 37500 positions
  played 700 games, 22239 / 37500 positions
  played 750 games, 23998 / 37500 positions
  played 800 games, 25516 / 37500 positions
  played 850 games, 27161 / 37500 positions
  played 900 games, 28805 / 37500 positions
  played 950 games, 30320 / 37500 positions
  played 1000 games, 32018 / 37500 positions
  played 1050 games, 33588 / 37500 positions
  played 1100 games, 35227 / 37500 positions
  played 1150 games, 36906 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-5.jnnw
