gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7440 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1590 / 37500 positions
  played 100 games, 3162 / 37500 positions
  played 150 games, 4747 / 37500 positions
  played 200 games, 6223 / 37500 positions
  played 250 games, 7865 / 37500 positions
  played 300 games, 9536 / 37500 positions
  played 350 games, 10973 / 37500 positions
  played 400 games, 12518 / 37500 positions
  played 450 games, 14114 / 37500 positions
  played 500 games, 15607 / 37500 positions
  played 550 games, 17051 / 37500 positions
  played 600 games, 18770 / 37500 positions
  played 650 games, 20381 / 37500 positions
  played 700 games, 21871 / 37500 positions
  played 750 games, 23480 / 37500 positions
  played 800 games, 25039 / 37500 positions
  played 850 games, 26703 / 37500 positions
  played 900 games, 28281 / 37500 positions
  played 950 games, 29788 / 37500 positions
  played 1000 games, 31341 / 37500 positions
  played 1050 games, 32857 / 37500 positions
  played 1100 games, 34413 / 37500 positions
  played 1150 games, 35904 / 37500 positions
  played 1200 games, 37500 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp1-1.jnnw
