gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18482 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1595 / 37500 positions
  played 100 games, 3232 / 37500 positions
  played 150 games, 4799 / 37500 positions
  played 200 games, 6442 / 37500 positions
  played 250 games, 8061 / 37500 positions
  played 300 games, 9669 / 37500 positions
  played 350 games, 11286 / 37500 positions
  played 400 games, 12782 / 37500 positions
  played 450 games, 14216 / 37500 positions
  played 500 games, 15758 / 37500 positions
  played 550 games, 17362 / 37500 positions
  played 600 games, 18896 / 37500 positions
  played 650 games, 20440 / 37500 positions
  played 700 games, 21980 / 37500 positions
  played 750 games, 23585 / 37500 positions
  played 800 games, 25190 / 37500 positions
  played 850 games, 26650 / 37500 positions
  played 900 games, 28203 / 37500 positions
  played 950 games, 29741 / 37500 positions
  played 1000 games, 31328 / 37500 positions
  played 1050 games, 32973 / 37500 positions
  played 1100 games, 34651 / 37500 positions
  played 1150 games, 36284 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-6.jnnw
