gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp1-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5127 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1507 / 37500 positions
  played 100 games, 3075 / 37500 positions
  played 150 games, 4738 / 37500 positions
  played 200 games, 6224 / 37500 positions
  played 250 games, 7649 / 37500 positions
  played 300 games, 9231 / 37500 positions
  played 350 games, 10801 / 37500 positions
  played 400 games, 12305 / 37500 positions
  played 450 games, 13905 / 37500 positions
  played 500 games, 15415 / 37500 positions
  played 550 games, 17030 / 37500 positions
  played 600 games, 18526 / 37500 positions
  played 650 games, 20021 / 37500 positions
  played 700 games, 21537 / 37500 positions
  played 750 games, 23096 / 37500 positions
  played 800 games, 24701 / 37500 positions
  played 850 games, 26294 / 37500 positions
  played 900 games, 27888 / 37500 positions
  played 950 games, 29392 / 37500 positions
  played 1000 games, 30881 / 37500 positions
  played 1050 games, 32527 / 37500 positions
  played 1100 games, 34104 / 37500 positions
  played 1150 games, 35709 / 37500 positions
  played 1200 games, 37182 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp1-3.jnnw
