gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp4-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11173 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1611 / 37500 positions
  played 100 games, 3136 / 37500 positions
  played 150 games, 4713 / 37500 positions
  played 200 games, 6277 / 37500 positions
  played 250 games, 7860 / 37500 positions
  played 300 games, 9431 / 37500 positions
  played 350 games, 11034 / 37500 positions
  played 400 games, 12625 / 37500 positions
  played 450 games, 14119 / 37500 positions
  played 500 games, 15669 / 37500 positions
  played 550 games, 17243 / 37500 positions
  played 600 games, 18832 / 37500 positions
  played 650 games, 20468 / 37500 positions
  played 700 games, 22007 / 37500 positions
  played 750 games, 23600 / 37500 positions
  played 800 games, 25175 / 37500 positions
  played 850 games, 26673 / 37500 positions
  played 900 games, 28199 / 37500 positions
  played 950 games, 29713 / 37500 positions
  played 1000 games, 31224 / 37500 positions
  played 1050 games, 32744 / 37500 positions
  played 1100 games, 34264 / 37500 positions
  played 1150 games, 35897 / 37500 positions
  played 1200 games, 37455 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp4-6.jnnw
