gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp2-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10726 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1622 / 37500 positions
  played 100 games, 3170 / 37500 positions
  played 150 games, 4826 / 37500 positions
  played 200 games, 6504 / 37500 positions
  played 250 games, 8089 / 37500 positions
  played 300 games, 9608 / 37500 positions
  played 350 games, 11104 / 37500 positions
  played 400 games, 12779 / 37500 positions
  played 450 games, 14354 / 37500 positions
  played 500 games, 15911 / 37500 positions
  played 550 games, 17439 / 37500 positions
  played 600 games, 19052 / 37500 positions
  played 650 games, 20629 / 37500 positions
  played 700 games, 22151 / 37500 positions
  played 750 games, 23713 / 37500 positions
  played 800 games, 25250 / 37500 positions
  played 850 games, 26805 / 37500 positions
  played 900 games, 28382 / 37500 positions
  played 950 games, 30009 / 37500 positions
  played 1000 games, 31608 / 37500 positions
  played 1050 games, 33204 / 37500 positions
  played 1100 games, 34773 / 37500 positions
  played 1150 games, 36283 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp2-6.jnnw
