gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19955 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1779 / 37500 positions
  played 100 games, 3394 / 37500 positions
  played 150 games, 5062 / 37500 positions
  played 200 games, 6693 / 37500 positions
  played 250 games, 8268 / 37500 positions
  played 300 games, 9834 / 37500 positions
  played 350 games, 11416 / 37500 positions
  played 400 games, 12983 / 37500 positions
  played 450 games, 14561 / 37500 positions
  played 500 games, 16082 / 37500 positions
  played 550 games, 17607 / 37500 positions
  played 600 games, 19219 / 37500 positions
  played 650 games, 20742 / 37500 positions
  played 700 games, 22280 / 37500 positions
  played 750 games, 23894 / 37500 positions
  played 800 games, 25518 / 37500 positions
  played 850 games, 27069 / 37500 positions
  played 900 games, 28597 / 37500 positions
  played 950 games, 30106 / 37500 positions
  played 1000 games, 31675 / 37500 positions
  played 1050 games, 33281 / 37500 positions
  played 1100 games, 34896 / 37500 positions
  played 1150 games, 36450 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp7-4.jnnw
