gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp3-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16225 nnue=/root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1596 / 37500 positions
  played 100 games, 3129 / 37500 positions
  played 150 games, 4792 / 37500 positions
  played 200 games, 6310 / 37500 positions
  played 250 games, 7912 / 37500 positions
  played 300 games, 9453 / 37500 positions
  played 350 games, 11017 / 37500 positions
  played 400 games, 12552 / 37500 positions
  played 450 games, 14147 / 37500 positions
  played 500 games, 15621 / 37500 positions
  played 550 games, 17196 / 37500 positions
  played 600 games, 18763 / 37500 positions
  played 650 games, 20341 / 37500 positions
  played 700 games, 21996 / 37500 positions
  played 750 games, 23554 / 37500 positions
  played 800 games, 25110 / 37500 positions
  played 850 games, 26694 / 37500 positions
  played 900 games, 28320 / 37500 positions
  played 950 games, 29938 / 37500 positions
  played 1000 games, 31449 / 37500 positions
  played 1050 games, 33017 / 37500 positions
  played 1100 games, 34506 / 37500 positions
  played 1150 games, 35889 / 37500 positions
  played 1200 games, 37483 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0227-fullfold-loop/artefacts.src/sp3-2.jnnw
