gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1056 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1606 / 93750 positions
  played 100 games, 3095 / 93750 positions
  played 150 games, 4534 / 93750 positions
  played 200 games, 6047 / 93750 positions
  played 250 games, 7566 / 93750 positions
  played 300 games, 9187 / 93750 positions
  played 350 games, 10713 / 93750 positions
  played 400 games, 12225 / 93750 positions
  played 450 games, 13787 / 93750 positions
  played 500 games, 15344 / 93750 positions
  played 550 games, 16910 / 93750 positions
  played 600 games, 18485 / 93750 positions
  played 650 games, 19922 / 93750 positions
  played 700 games, 21551 / 93750 positions
  played 750 games, 23199 / 93750 positions
  played 800 games, 24799 / 93750 positions
  played 850 games, 26343 / 93750 positions
  played 900 games, 27937 / 93750 positions
  played 950 games, 29555 / 93750 positions
  played 1000 games, 31080 / 93750 positions
  played 1050 games, 32508 / 93750 positions
  played 1100 games, 34135 / 93750 positions
  played 1150 games, 35697 / 93750 positions
  played 1200 games, 37305 / 93750 positions
  played 1250 games, 38923 / 93750 positions
  played 1300 games, 40453 / 93750 positions
  played 1350 games, 41981 / 93750 positions
  played 1400 games, 43466 / 93750 positions
  played 1450 games, 45140 / 93750 positions
  played 1500 games, 46750 / 93750 positions
  played 1550 games, 48258 / 93750 positions
  played 1600 games, 49967 / 93750 positions
  played 1650 games, 51501 / 93750 positions
  played 1700 games, 53157 / 93750 positions
  played 1750 games, 54727 / 93750 positions
  played 1800 games, 56413 / 93750 positions
  played 1850 games, 57922 / 93750 positions
  played 1900 games, 59444 / 93750 positions
  played 1950 games, 61073 / 93750 positions
  played 2000 games, 62747 / 93750 positions
  played 2050 games, 64342 / 93750 positions
  played 2100 games, 65847 / 93750 positions
  played 2150 games, 67457 / 93750 positions
  played 2200 games, 69152 / 93750 positions
  played 2250 games, 70693 / 93750 positions
  played 2300 games, 72243 / 93750 positions
  played 2350 games, 73700 / 93750 positions
  played 2400 games, 75307 / 93750 positions
  played 2450 games, 76852 / 93750 positions
  played 2500 games, 78441 / 93750 positions
  played 2550 games, 80045 / 93750 positions
  played 2600 games, 81669 / 93750 positions
  played 2650 games, 83338 / 93750 positions
  played 2700 games, 84780 / 93750 positions
  played 2750 games, 86423 / 93750 positions
  played 2800 games, 87905 / 93750 positions
  played 2850 games, 89481 / 93750 positions
  played 2900 games, 91128 / 93750 positions
  played 2950 games, 92720 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-16.jnnw
