gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21282 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1501 / 93750 positions
  played 100 games, 3029 / 93750 positions
  played 150 games, 4599 / 93750 positions
  played 200 games, 6100 / 93750 positions
  played 250 games, 7696 / 93750 positions
  played 300 games, 9219 / 93750 positions
  played 350 games, 10794 / 93750 positions
  played 400 games, 12336 / 93750 positions
  played 450 games, 13946 / 93750 positions
  played 500 games, 15379 / 93750 positions
  played 550 games, 16855 / 93750 positions
  played 600 games, 18433 / 93750 positions
  played 650 games, 20036 / 93750 positions
  played 700 games, 21509 / 93750 positions
  played 750 games, 23088 / 93750 positions
  played 800 games, 24649 / 93750 positions
  played 850 games, 26326 / 93750 positions
  played 900 games, 27844 / 93750 positions
  played 950 games, 29542 / 93750 positions
  played 1000 games, 31168 / 93750 positions
  played 1050 games, 32741 / 93750 positions
  played 1100 games, 34284 / 93750 positions
  played 1150 games, 35846 / 93750 positions
  played 1200 games, 37397 / 93750 positions
  played 1250 games, 39014 / 93750 positions
  played 1300 games, 40632 / 93750 positions
  played 1350 games, 42261 / 93750 positions
  played 1400 games, 43897 / 93750 positions
  played 1450 games, 45399 / 93750 positions
  played 1500 games, 46922 / 93750 positions
  played 1550 games, 48571 / 93750 positions
  played 1600 games, 50122 / 93750 positions
  played 1650 games, 51687 / 93750 positions
  played 1700 games, 53329 / 93750 positions
  played 1750 games, 54852 / 93750 positions
  played 1800 games, 56457 / 93750 positions
  played 1850 games, 57963 / 93750 positions
  played 1900 games, 59419 / 93750 positions
  played 1950 games, 60953 / 93750 positions
  played 2000 games, 62441 / 93750 positions
  played 2050 games, 64107 / 93750 positions
  played 2100 games, 65705 / 93750 positions
  played 2150 games, 67244 / 93750 positions
  played 2200 games, 68773 / 93750 positions
  played 2250 games, 70312 / 93750 positions
  played 2300 games, 71876 / 93750 positions
  played 2350 games, 73462 / 93750 positions
  played 2400 games, 75118 / 93750 positions
  played 2450 games, 76587 / 93750 positions
  played 2500 games, 78121 / 93750 positions
  played 2550 games, 79707 / 93750 positions
  played 2600 games, 81122 / 93750 positions
  played 2650 games, 82598 / 93750 positions
  played 2700 games, 84145 / 93750 positions
  played 2750 games, 85606 / 93750 positions
  played 2800 games, 86989 / 93750 positions
  played 2850 games, 88560 / 93750 positions
  played 2900 games, 90121 / 93750 positions
  played 2950 games, 91756 / 93750 positions
  played 3000 games, 93388 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-14.jnnw
