gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=4944 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1618 / 93750 positions
  played 100 games, 3243 / 93750 positions
  played 150 games, 4906 / 93750 positions
  played 200 games, 6497 / 93750 positions
  played 250 games, 8113 / 93750 positions
  played 300 games, 9661 / 93750 positions
  played 350 games, 11141 / 93750 positions
  played 400 games, 12673 / 93750 positions
  played 450 games, 14245 / 93750 positions
  played 500 games, 15759 / 93750 positions
  played 550 games, 17333 / 93750 positions
  played 600 games, 18952 / 93750 positions
  played 650 games, 20451 / 93750 positions
  played 700 games, 21987 / 93750 positions
  played 750 games, 23596 / 93750 positions
  played 800 games, 25038 / 93750 positions
  played 850 games, 26477 / 93750 positions
  played 900 games, 28128 / 93750 positions
  played 950 games, 29752 / 93750 positions
  played 1000 games, 31307 / 93750 positions
  played 1050 games, 32903 / 93750 positions
  played 1100 games, 34504 / 93750 positions
  played 1150 games, 36054 / 93750 positions
  played 1200 games, 37642 / 93750 positions
  played 1250 games, 39134 / 93750 positions
  played 1300 games, 40606 / 93750 positions
  played 1350 games, 42180 / 93750 positions
  played 1400 games, 43791 / 93750 positions
  played 1450 games, 45312 / 93750 positions
  played 1500 games, 46838 / 93750 positions
  played 1550 games, 48407 / 93750 positions
  played 1600 games, 49946 / 93750 positions
  played 1650 games, 51525 / 93750 positions
  played 1700 games, 53141 / 93750 positions
  played 1750 games, 54756 / 93750 positions
  played 1800 games, 56408 / 93750 positions
  played 1850 games, 57924 / 93750 positions
  played 1900 games, 59358 / 93750 positions
  played 1950 games, 60879 / 93750 positions
  played 2000 games, 62432 / 93750 positions
  played 2050 games, 64016 / 93750 positions
  played 2100 games, 65616 / 93750 positions
  played 2150 games, 67226 / 93750 positions
  played 2200 games, 68737 / 93750 positions
  played 2250 games, 70258 / 93750 positions
  played 2300 games, 71783 / 93750 positions
  played 2350 games, 73354 / 93750 positions
  played 2400 games, 75045 / 93750 positions
  played 2450 games, 76563 / 93750 positions
  played 2500 games, 78211 / 93750 positions
  played 2550 games, 79775 / 93750 positions
  played 2600 games, 81362 / 93750 positions
  played 2650 games, 82917 / 93750 positions
  played 2700 games, 84468 / 93750 positions
  played 2750 games, 86076 / 93750 positions
  played 2800 games, 87602 / 93750 positions
  played 2850 games, 89187 / 93750 positions
  played 2900 games, 90753 / 93750 positions
  played 2950 games, 92242 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-10.jnnw
