gen-data-wdl: n=25000 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp0-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11822 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1679 / 25000 positions
  played 100 games, 3246 / 25000 positions
  played 150 games, 4784 / 25000 positions
  played 200 games, 6598 / 25000 positions
  played 250 games, 8251 / 25000 positions
  played 300 games, 9858 / 25000 positions
  played 350 games, 11475 / 25000 positions
  played 400 games, 13084 / 25000 positions
  played 450 games, 14691 / 25000 positions
  played 500 games, 16370 / 25000 positions
  played 550 games, 17973 / 25000 positions
  played 600 games, 19576 / 25000 positions
  played 650 games, 21258 / 25000 positions
  played 700 games, 22829 / 25000 positions
  played 750 games, 24423 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp0-5.jnnw
