gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=30875 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1648 / 93750 positions
  played 100 games, 3157 / 93750 positions
  played 150 games, 4696 / 93750 positions
  played 200 games, 6176 / 93750 positions
  played 250 games, 7772 / 93750 positions
  played 300 games, 9150 / 93750 positions
  played 350 games, 10807 / 93750 positions
  played 400 games, 12390 / 93750 positions
  played 450 games, 13952 / 93750 positions
  played 500 games, 15538 / 93750 positions
  played 550 games, 17177 / 93750 positions
  played 600 games, 18674 / 93750 positions
  played 650 games, 20244 / 93750 positions
  played 700 games, 21790 / 93750 positions
  played 750 games, 23376 / 93750 positions
  played 800 games, 25008 / 93750 positions
  played 850 games, 26579 / 93750 positions
  played 900 games, 28132 / 93750 positions
  played 950 games, 29644 / 93750 positions
  played 1000 games, 31142 / 93750 positions
  played 1050 games, 32753 / 93750 positions
  played 1100 games, 34226 / 93750 positions
  played 1150 games, 35778 / 93750 positions
  played 1200 games, 37296 / 93750 positions
  played 1250 games, 38740 / 93750 positions
  played 1300 games, 40257 / 93750 positions
  played 1350 games, 41811 / 93750 positions
  played 1400 games, 43399 / 93750 positions
  played 1450 games, 45105 / 93750 positions
  played 1500 games, 46645 / 93750 positions
  played 1550 games, 48258 / 93750 positions
  played 1600 games, 49899 / 93750 positions
  played 1650 games, 51529 / 93750 positions
  played 1700 games, 53016 / 93750 positions
  played 1750 games, 54706 / 93750 positions
  played 1800 games, 56298 / 93750 positions
  played 1850 games, 57889 / 93750 positions
  played 1900 games, 59468 / 93750 positions
  played 1950 games, 61095 / 93750 positions
  played 2000 games, 62730 / 93750 positions
  played 2050 games, 64215 / 93750 positions
  played 2100 games, 65723 / 93750 positions
  played 2150 games, 67191 / 93750 positions
  played 2200 games, 68790 / 93750 positions
  played 2250 games, 70406 / 93750 positions
  played 2300 games, 72038 / 93750 positions
  played 2350 games, 73672 / 93750 positions
  played 2400 games, 75253 / 93750 positions
  played 2450 games, 76877 / 93750 positions
  played 2500 games, 78373 / 93750 positions
  played 2550 games, 79932 / 93750 positions
  played 2600 games, 81528 / 93750 positions
  played 2650 games, 83162 / 93750 positions
  played 2700 games, 84638 / 93750 positions
  played 2750 games, 86229 / 93750 positions
  played 2800 games, 87742 / 93750 positions
  played 2850 games, 89215 / 93750 positions
  played 2900 games, 90740 / 93750 positions
  played 2950 games, 92394 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-3.jnnw
