gen-data-wdl: n=25000 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp0-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5370 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1771 / 25000 positions
  played 100 games, 3304 / 25000 positions
  played 150 games, 4907 / 25000 positions
  played 200 games, 6431 / 25000 positions
  played 250 games, 7996 / 25000 positions
  played 300 games, 9522 / 25000 positions
  played 350 games, 11092 / 25000 positions
  played 400 games, 12677 / 25000 positions
  played 450 games, 14348 / 25000 positions
  played 500 games, 15920 / 25000 positions
  played 550 games, 17477 / 25000 positions
  played 600 games, 19026 / 25000 positions
  played 650 games, 20738 / 25000 positions
  played 700 games, 22312 / 25000 positions
  played 750 games, 23856 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp0-11.jnnw
