gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3019 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1423 / 93750 positions
  played 100 games, 3070 / 93750 positions
  played 150 games, 4647 / 93750 positions
  played 200 games, 6224 / 93750 positions
  played 250 games, 7895 / 93750 positions
  played 300 games, 9409 / 93750 positions
  played 350 games, 11126 / 93750 positions
  played 400 games, 12564 / 93750 positions
  played 450 games, 14175 / 93750 positions
  played 500 games, 15806 / 93750 positions
  played 550 games, 17420 / 93750 positions
  played 600 games, 18999 / 93750 positions
  played 650 games, 20615 / 93750 positions
  played 700 games, 22190 / 93750 positions
  played 750 games, 23724 / 93750 positions
  played 800 games, 25254 / 93750 positions
  played 850 games, 26738 / 93750 positions
  played 900 games, 28285 / 93750 positions
  played 950 games, 29821 / 93750 positions
  played 1000 games, 31441 / 93750 positions
  played 1050 games, 32947 / 93750 positions
  played 1100 games, 34503 / 93750 positions
  played 1150 games, 36112 / 93750 positions
  played 1200 games, 37650 / 93750 positions
  played 1250 games, 39253 / 93750 positions
  played 1300 games, 40873 / 93750 positions
  played 1350 games, 42424 / 93750 positions
  played 1400 games, 43946 / 93750 positions
  played 1450 games, 45582 / 93750 positions
  played 1500 games, 47183 / 93750 positions
  played 1550 games, 48760 / 93750 positions
  played 1600 games, 50350 / 93750 positions
  played 1650 games, 52010 / 93750 positions
  played 1700 games, 53567 / 93750 positions
  played 1750 games, 55169 / 93750 positions
  played 1800 games, 56831 / 93750 positions
  played 1850 games, 58424 / 93750 positions
  played 1900 games, 60059 / 93750 positions
  played 1950 games, 61606 / 93750 positions
  played 2000 games, 63151 / 93750 positions
  played 2050 games, 64734 / 93750 positions
  played 2100 games, 66384 / 93750 positions
  played 2150 games, 67961 / 93750 positions
  played 2200 games, 69660 / 93750 positions
  played 2250 games, 71266 / 93750 positions
  played 2300 games, 72949 / 93750 positions
  played 2350 games, 74612 / 93750 positions
  played 2400 games, 76148 / 93750 positions
  played 2450 games, 77665 / 93750 positions
  played 2500 games, 79211 / 93750 positions
  played 2550 games, 80814 / 93750 positions
  played 2600 games, 82366 / 93750 positions
  played 2650 games, 83904 / 93750 positions
  played 2700 games, 85493 / 93750 positions
  played 2750 games, 86994 / 93750 positions
  played 2800 games, 88590 / 93750 positions
  played 2850 games, 90219 / 93750 positions
  played 2900 games, 91796 / 93750 positions
  played 2950 games, 93415 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-6.jnnw
