gen-data-wdl: n=25000 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp0-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19203 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1657 / 25000 positions
  played 100 games, 3129 / 25000 positions
  played 150 games, 4744 / 25000 positions
  played 200 games, 6299 / 25000 positions
  played 250 games, 7918 / 25000 positions
  played 300 games, 9447 / 25000 positions
  played 350 games, 11061 / 25000 positions
  played 400 games, 12616 / 25000 positions
  played 450 games, 14161 / 25000 positions
  played 500 games, 15834 / 25000 positions
  played 550 games, 17365 / 25000 positions
  played 600 games, 18983 / 25000 positions
  played 650 games, 20533 / 25000 positions
  played 700 games, 22084 / 25000 positions
  played 750 games, 23718 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp0-4.jnnw
