gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2134 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1500 / 93750 positions
  played 100 games, 2956 / 93750 positions
  played 150 games, 4403 / 93750 positions
  played 200 games, 5951 / 93750 positions
  played 250 games, 7557 / 93750 positions
  played 300 games, 9193 / 93750 positions
  played 350 games, 10641 / 93750 positions
  played 400 games, 12330 / 93750 positions
  played 450 games, 13904 / 93750 positions
  played 500 games, 15454 / 93750 positions
  played 550 games, 17053 / 93750 positions
  played 600 games, 18632 / 93750 positions
  played 650 games, 20247 / 93750 positions
  played 700 games, 21812 / 93750 positions
  played 750 games, 23346 / 93750 positions
  played 800 games, 25120 / 93750 positions
  played 850 games, 26706 / 93750 positions
  played 900 games, 28340 / 93750 positions
  played 950 games, 29880 / 93750 positions
  played 1000 games, 31338 / 93750 positions
  played 1050 games, 32879 / 93750 positions
  played 1100 games, 34394 / 93750 positions
  played 1150 games, 35973 / 93750 positions
  played 1200 games, 37573 / 93750 positions
  played 1250 games, 39088 / 93750 positions
  played 1300 games, 40721 / 93750 positions
  played 1350 games, 42276 / 93750 positions
  played 1400 games, 43934 / 93750 positions
  played 1450 games, 45406 / 93750 positions
  played 1500 games, 46887 / 93750 positions
  played 1550 games, 48457 / 93750 positions
  played 1600 games, 49940 / 93750 positions
  played 1650 games, 51617 / 93750 positions
  played 1700 games, 53293 / 93750 positions
  played 1750 games, 54881 / 93750 positions
  played 1800 games, 56449 / 93750 positions
  played 1850 games, 57945 / 93750 positions
  played 1900 games, 59519 / 93750 positions
  played 1950 games, 61157 / 93750 positions
  played 2000 games, 62668 / 93750 positions
  played 2050 games, 64239 / 93750 positions
  played 2100 games, 65831 / 93750 positions
  played 2150 games, 67396 / 93750 positions
  played 2200 games, 68898 / 93750 positions
  played 2250 games, 70507 / 93750 positions
  played 2300 games, 72042 / 93750 positions
  played 2350 games, 73677 / 93750 positions
  played 2400 games, 75292 / 93750 positions
  played 2450 games, 76913 / 93750 positions
  played 2500 games, 78497 / 93750 positions
  played 2550 games, 80020 / 93750 positions
  played 2600 games, 81615 / 93750 positions
  played 2650 games, 83181 / 93750 positions
  played 2700 games, 84778 / 93750 positions
  played 2750 games, 86370 / 93750 positions
  played 2800 games, 87886 / 93750 positions
  played 2850 games, 89483 / 93750 positions
  played 2900 games, 91112 / 93750 positions
  played 2950 games, 92675 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-8.jnnw
