gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5983 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1568 / 93750 positions
  played 100 games, 3095 / 93750 positions
  played 150 games, 4738 / 93750 positions
  played 200 games, 6268 / 93750 positions
  played 250 games, 7906 / 93750 positions
  played 300 games, 9521 / 93750 positions
  played 350 games, 11177 / 93750 positions
  played 400 games, 12929 / 93750 positions
  played 450 games, 14514 / 93750 positions
  played 500 games, 16118 / 93750 positions
  played 550 games, 17698 / 93750 positions
  played 600 games, 19298 / 93750 positions
  played 650 games, 20863 / 93750 positions
  played 700 games, 22511 / 93750 positions
  played 750 games, 23980 / 93750 positions
  played 800 games, 25618 / 93750 positions
  played 850 games, 27119 / 93750 positions
  played 900 games, 28784 / 93750 positions
  played 950 games, 30406 / 93750 positions
  played 1000 games, 32041 / 93750 positions
  played 1050 games, 33678 / 93750 positions
  played 1100 games, 35312 / 93750 positions
  played 1150 games, 36956 / 93750 positions
  played 1200 games, 38487 / 93750 positions
  played 1250 games, 40002 / 93750 positions
  played 1300 games, 41538 / 93750 positions
  played 1350 games, 43043 / 93750 positions
  played 1400 games, 44538 / 93750 positions
  played 1450 games, 46134 / 93750 positions
  played 1500 games, 47467 / 93750 positions
  played 1550 games, 48986 / 93750 positions
  played 1600 games, 50600 / 93750 positions
  played 1650 games, 52274 / 93750 positions
  played 1700 games, 53800 / 93750 positions
  played 1750 games, 55281 / 93750 positions
  played 1800 games, 56886 / 93750 positions
  played 1850 games, 58542 / 93750 positions
  played 1900 games, 60227 / 93750 positions
  played 1950 games, 61804 / 93750 positions
  played 2000 games, 63518 / 93750 positions
  played 2050 games, 65169 / 93750 positions
  played 2100 games, 66754 / 93750 positions
  played 2150 games, 68271 / 93750 positions
  played 2200 games, 69750 / 93750 positions
  played 2250 games, 71310 / 93750 positions
  played 2300 games, 72802 / 93750 positions
  played 2350 games, 74439 / 93750 positions
  played 2400 games, 75902 / 93750 positions
  played 2450 games, 77578 / 93750 positions
  played 2500 games, 79098 / 93750 positions
  played 2550 games, 80649 / 93750 positions
  played 2600 games, 82244 / 93750 positions
  played 2650 games, 83797 / 93750 positions
  played 2700 games, 85282 / 93750 positions
  played 2750 games, 86830 / 93750 positions
  played 2800 games, 88429 / 93750 positions
  played 2850 games, 90015 / 93750 positions
  played 2900 games, 91575 / 93750 positions
  played 2950 games, 93203 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-13.jnnw
