gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8951 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1565 / 93750 positions
  played 100 games, 3084 / 93750 positions
  played 150 games, 4611 / 93750 positions
  played 200 games, 6271 / 93750 positions
  played 250 games, 7867 / 93750 positions
  played 300 games, 9386 / 93750 positions
  played 350 games, 10948 / 93750 positions
  played 400 games, 12616 / 93750 positions
  played 450 games, 14182 / 93750 positions
  played 500 games, 15833 / 93750 positions
  played 550 games, 17443 / 93750 positions
  played 600 games, 19025 / 93750 positions
  played 650 games, 20631 / 93750 positions
  played 700 games, 22218 / 93750 positions
  played 750 games, 23818 / 93750 positions
  played 800 games, 25391 / 93750 positions
  played 850 games, 26880 / 93750 positions
  played 900 games, 28418 / 93750 positions
  played 950 games, 29970 / 93750 positions
  played 1000 games, 31586 / 93750 positions
  played 1050 games, 33157 / 93750 positions
  played 1100 games, 34777 / 93750 positions
  played 1150 games, 36367 / 93750 positions
  played 1200 games, 38026 / 93750 positions
  played 1250 games, 39575 / 93750 positions
  played 1300 games, 41190 / 93750 positions
  played 1350 games, 42787 / 93750 positions
  played 1400 games, 44461 / 93750 positions
  played 1450 games, 46082 / 93750 positions
  played 1500 games, 47532 / 93750 positions
  played 1550 games, 49094 / 93750 positions
  played 1600 games, 50695 / 93750 positions
  played 1650 games, 52276 / 93750 positions
  played 1700 games, 53886 / 93750 positions
  played 1750 games, 55475 / 93750 positions
  played 1800 games, 57089 / 93750 positions
  played 1850 games, 58789 / 93750 positions
  played 1900 games, 60378 / 93750 positions
  played 1950 games, 61868 / 93750 positions
  played 2000 games, 63379 / 93750 positions
  played 2050 games, 64953 / 93750 positions
  played 2100 games, 66449 / 93750 positions
  played 2150 games, 67993 / 93750 positions
  played 2200 games, 69554 / 93750 positions
  played 2250 games, 71109 / 93750 positions
  played 2300 games, 72745 / 93750 positions
  played 2350 games, 74398 / 93750 positions
  played 2400 games, 75924 / 93750 positions
  played 2450 games, 77535 / 93750 positions
  played 2500 games, 78983 / 93750 positions
  played 2550 games, 80576 / 93750 positions
  played 2600 games, 82061 / 93750 positions
  played 2650 games, 83669 / 93750 positions
  played 2700 games, 85125 / 93750 positions
  played 2750 games, 86713 / 93750 positions
  played 2800 games, 88331 / 93750 positions
  played 2850 games, 89962 / 93750 positions
  played 2900 games, 91558 / 93750 positions
  played 2950 games, 93265 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-11.jnnw
