gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp1-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22215 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1548 / 93750 positions
  played 100 games, 2999 / 93750 positions
  played 150 games, 4577 / 93750 positions
  played 200 games, 6150 / 93750 positions
  played 250 games, 7600 / 93750 positions
  played 300 games, 9295 / 93750 positions
  played 350 games, 10782 / 93750 positions
  played 400 games, 12406 / 93750 positions
  played 450 games, 13992 / 93750 positions
  played 500 games, 15543 / 93750 positions
  played 550 games, 17163 / 93750 positions
  played 600 games, 18771 / 93750 positions
  played 650 games, 20377 / 93750 positions
  played 700 games, 21917 / 93750 positions
  played 750 games, 23462 / 93750 positions
  played 800 games, 25095 / 93750 positions
  played 850 games, 26590 / 93750 positions
  played 900 games, 28063 / 93750 positions
  played 950 games, 29678 / 93750 positions
  played 1000 games, 31261 / 93750 positions
  played 1050 games, 32789 / 93750 positions
  played 1100 games, 34332 / 93750 positions
  played 1150 games, 35813 / 93750 positions
  played 1200 games, 37383 / 93750 positions
  played 1250 games, 38994 / 93750 positions
  played 1300 games, 40462 / 93750 positions
  played 1350 games, 41904 / 93750 positions
  played 1400 games, 43404 / 93750 positions
  played 1450 games, 44938 / 93750 positions
  played 1500 games, 46490 / 93750 positions
  played 1550 games, 48029 / 93750 positions
  played 1600 games, 49663 / 93750 positions
  played 1650 games, 51232 / 93750 positions
  played 1700 games, 52818 / 93750 positions
  played 1750 games, 54329 / 93750 positions
  played 1800 games, 55890 / 93750 positions
  played 1850 games, 57288 / 93750 positions
  played 1900 games, 58886 / 93750 positions
  played 1950 games, 60343 / 93750 positions
  played 2000 games, 61862 / 93750 positions
  played 2050 games, 63514 / 93750 positions
  played 2100 games, 65075 / 93750 positions
  played 2150 games, 66632 / 93750 positions
  played 2200 games, 68112 / 93750 positions
  played 2250 games, 69842 / 93750 positions
  played 2300 games, 71401 / 93750 positions
  played 2350 games, 72890 / 93750 positions
  played 2400 games, 74422 / 93750 positions
  played 2450 games, 76029 / 93750 positions
  played 2500 games, 77640 / 93750 positions
  played 2550 games, 79150 / 93750 positions
  played 2600 games, 80755 / 93750 positions
  played 2650 games, 82350 / 93750 positions
  played 2700 games, 83998 / 93750 positions
  played 2750 games, 85611 / 93750 positions
  played 2800 games, 87290 / 93750 positions
  played 2850 games, 88879 / 93750 positions
  played 2900 games, 90551 / 93750 positions
  played 2950 games, 91982 / 93750 positions
  played 3000 games, 93450 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp1-15.jnnw
