gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=774 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1477 / 93750 positions
  played 100 games, 3051 / 93750 positions
  played 150 games, 4596 / 93750 positions
  played 200 games, 6160 / 93750 positions
  played 250 games, 7697 / 93750 positions
  played 300 games, 9285 / 93750 positions
  played 350 games, 10797 / 93750 positions
  played 400 games, 12370 / 93750 positions
  played 450 games, 13923 / 93750 positions
  played 500 games, 15477 / 93750 positions
  played 550 games, 17087 / 93750 positions
  played 600 games, 18639 / 93750 positions
  played 650 games, 20270 / 93750 positions
  played 700 games, 21730 / 93750 positions
  played 750 games, 23282 / 93750 positions
  played 800 games, 24895 / 93750 positions
  played 850 games, 26475 / 93750 positions
  played 900 games, 28035 / 93750 positions
  played 950 games, 29574 / 93750 positions
  played 1000 games, 31185 / 93750 positions
  played 1050 games, 32714 / 93750 positions
  played 1100 games, 34284 / 93750 positions
  played 1150 games, 35756 / 93750 positions
  played 1200 games, 37268 / 93750 positions
  played 1250 games, 38893 / 93750 positions
  played 1300 games, 40514 / 93750 positions
  played 1350 games, 42166 / 93750 positions
  played 1400 games, 43733 / 93750 positions
  played 1450 games, 45271 / 93750 positions
  played 1500 games, 46783 / 93750 positions
  played 1550 games, 48336 / 93750 positions
  played 1600 games, 49849 / 93750 positions
  played 1650 games, 51334 / 93750 positions
  played 1700 games, 52876 / 93750 positions
  played 1750 games, 54468 / 93750 positions
  played 1800 games, 55955 / 93750 positions
  played 1850 games, 57503 / 93750 positions
  played 1900 games, 59010 / 93750 positions
  played 1950 games, 60599 / 93750 positions
  played 2000 games, 62000 / 93750 positions
  played 2050 games, 63589 / 93750 positions
  played 2100 games, 65191 / 93750 positions
  played 2150 games, 66724 / 93750 positions
  played 2200 games, 68281 / 93750 positions
  played 2250 games, 69866 / 93750 positions
  played 2300 games, 71453 / 93750 positions
  played 2350 games, 72984 / 93750 positions
  played 2400 games, 74606 / 93750 positions
  played 2450 games, 76231 / 93750 positions
  played 2500 games, 77765 / 93750 positions
  played 2550 games, 79319 / 93750 positions
  played 2600 games, 80935 / 93750 positions
  played 2650 games, 82464 / 93750 positions
  played 2700 games, 83952 / 93750 positions
  played 2750 games, 85511 / 93750 positions
  played 2800 games, 87022 / 93750 positions
  played 2850 games, 88491 / 93750 positions
  played 2900 games, 89945 / 93750 positions
  played 2950 games, 91497 / 93750 positions
  played 3000 games, 93191 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-6.jnnw
