gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11299 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1576 / 93750 positions
  played 100 games, 3177 / 93750 positions
  played 150 games, 4776 / 93750 positions
  played 200 games, 6293 / 93750 positions
  played 250 games, 7938 / 93750 positions
  played 300 games, 9572 / 93750 positions
  played 350 games, 11155 / 93750 positions
  played 400 games, 12640 / 93750 positions
  played 450 games, 14161 / 93750 positions
  played 500 games, 15747 / 93750 positions
  played 550 games, 17265 / 93750 positions
  played 600 games, 18914 / 93750 positions
  played 650 games, 20549 / 93750 positions
  played 700 games, 22154 / 93750 positions
  played 750 games, 23780 / 93750 positions
  played 800 games, 25353 / 93750 positions
  played 850 games, 27015 / 93750 positions
  played 900 games, 28638 / 93750 positions
  played 950 games, 30124 / 93750 positions
  played 1000 games, 31697 / 93750 positions
  played 1050 games, 33274 / 93750 positions
  played 1100 games, 34864 / 93750 positions
  played 1150 games, 36457 / 93750 positions
  played 1200 games, 38121 / 93750 positions
  played 1250 games, 39710 / 93750 positions
  played 1300 games, 41264 / 93750 positions
  played 1350 games, 42947 / 93750 positions
  played 1400 games, 44509 / 93750 positions
  played 1450 games, 46038 / 93750 positions
  played 1500 games, 47638 / 93750 positions
  played 1550 games, 49228 / 93750 positions
  played 1600 games, 50838 / 93750 positions
  played 1650 games, 52389 / 93750 positions
  played 1700 games, 53988 / 93750 positions
  played 1750 games, 55612 / 93750 positions
  played 1800 games, 57179 / 93750 positions
  played 1850 games, 58721 / 93750 positions
  played 1900 games, 60338 / 93750 positions
  played 1950 games, 61851 / 93750 positions
  played 2000 games, 63493 / 93750 positions
  played 2050 games, 65079 / 93750 positions
  played 2100 games, 66665 / 93750 positions
  played 2150 games, 68199 / 93750 positions
  played 2200 games, 69714 / 93750 positions
  played 2250 games, 71357 / 93750 positions
  played 2300 games, 73021 / 93750 positions
  played 2350 games, 74546 / 93750 positions
  played 2400 games, 76108 / 93750 positions
  played 2450 games, 77590 / 93750 positions
  played 2500 games, 79217 / 93750 positions
  played 2550 games, 80755 / 93750 positions
  played 2600 games, 82217 / 93750 positions
  played 2650 games, 83695 / 93750 positions
  played 2700 games, 85286 / 93750 positions
  played 2750 games, 86872 / 93750 positions
  played 2800 games, 88487 / 93750 positions
  played 2850 games, 90068 / 93750 positions
  played 2900 games, 91559 / 93750 positions
  played 2950 games, 93056 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-15.jnnw
