gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-9.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22237 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1456 / 93750 positions
  played 100 games, 2956 / 93750 positions
  played 150 games, 4544 / 93750 positions
  played 200 games, 6217 / 93750 positions
  played 250 games, 7788 / 93750 positions
  played 300 games, 9371 / 93750 positions
  played 350 games, 10905 / 93750 positions
  played 400 games, 12392 / 93750 positions
  played 450 games, 13993 / 93750 positions
  played 500 games, 15480 / 93750 positions
  played 550 games, 16922 / 93750 positions
  played 600 games, 18469 / 93750 positions
  played 650 games, 19979 / 93750 positions
  played 700 games, 21648 / 93750 positions
  played 750 games, 23313 / 93750 positions
  played 800 games, 24794 / 93750 positions
  played 850 games, 26354 / 93750 positions
  played 900 games, 27855 / 93750 positions
  played 950 games, 29399 / 93750 positions
  played 1000 games, 30971 / 93750 positions
  played 1050 games, 32526 / 93750 positions
  played 1100 games, 34101 / 93750 positions
  played 1150 games, 35660 / 93750 positions
  played 1200 games, 37461 / 93750 positions
  played 1250 games, 39044 / 93750 positions
  played 1300 games, 40622 / 93750 positions
  played 1350 games, 42160 / 93750 positions
  played 1400 games, 43723 / 93750 positions
  played 1450 games, 45288 / 93750 positions
  played 1500 games, 46920 / 93750 positions
  played 1550 games, 48428 / 93750 positions
  played 1600 games, 49889 / 93750 positions
  played 1650 games, 51475 / 93750 positions
  played 1700 games, 53108 / 93750 positions
  played 1750 games, 54693 / 93750 positions
  played 1800 games, 56339 / 93750 positions
  played 1850 games, 57880 / 93750 positions
  played 1900 games, 59492 / 93750 positions
  played 1950 games, 61058 / 93750 positions
  played 2000 games, 62673 / 93750 positions
  played 2050 games, 64265 / 93750 positions
  played 2100 games, 65856 / 93750 positions
  played 2150 games, 67377 / 93750 positions
  played 2200 games, 68839 / 93750 positions
  played 2250 games, 70500 / 93750 positions
  played 2300 games, 72044 / 93750 positions
  played 2350 games, 73534 / 93750 positions
  played 2400 games, 74968 / 93750 positions
  played 2450 games, 76615 / 93750 positions
  played 2500 games, 78110 / 93750 positions
  played 2550 games, 79725 / 93750 positions
  played 2600 games, 81345 / 93750 positions
  played 2650 games, 82973 / 93750 positions
  played 2700 games, 84641 / 93750 positions
  played 2750 games, 86238 / 93750 positions
  played 2800 games, 87695 / 93750 positions
  played 2850 games, 89237 / 93750 positions
  played 2900 games, 90897 / 93750 positions
  played 2950 games, 92472 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-9.jnnw
