gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13068 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1595 / 93750 positions
  played 100 games, 3204 / 93750 positions
  played 150 games, 4806 / 93750 positions
  played 200 games, 6377 / 93750 positions
  played 250 games, 7918 / 93750 positions
  played 300 games, 9385 / 93750 positions
  played 350 games, 10857 / 93750 positions
  played 400 games, 12402 / 93750 positions
  played 450 games, 13968 / 93750 positions
  played 500 games, 15503 / 93750 positions
  played 550 games, 17177 / 93750 positions
  played 600 games, 18730 / 93750 positions
  played 650 games, 20352 / 93750 positions
  played 700 games, 21828 / 93750 positions
  played 750 games, 23332 / 93750 positions
  played 800 games, 24887 / 93750 positions
  played 850 games, 26482 / 93750 positions
  played 900 games, 28055 / 93750 positions
  played 950 games, 29574 / 93750 positions
  played 1000 games, 31106 / 93750 positions
  played 1050 games, 32631 / 93750 positions
  played 1100 games, 34165 / 93750 positions
  played 1150 games, 35731 / 93750 positions
  played 1200 games, 37387 / 93750 positions
  played 1250 games, 39033 / 93750 positions
  played 1300 games, 40592 / 93750 positions
  played 1350 games, 42117 / 93750 positions
  played 1400 games, 43666 / 93750 positions
  played 1450 games, 45278 / 93750 positions
  played 1500 games, 46838 / 93750 positions
  played 1550 games, 48390 / 93750 positions
  played 1600 games, 49999 / 93750 positions
  played 1650 games, 51603 / 93750 positions
  played 1700 games, 53143 / 93750 positions
  played 1750 games, 54663 / 93750 positions
  played 1800 games, 56235 / 93750 positions
  played 1850 games, 57920 / 93750 positions
  played 1900 games, 59374 / 93750 positions
  played 1950 games, 60897 / 93750 positions
  played 2000 games, 62474 / 93750 positions
  played 2050 games, 64081 / 93750 positions
  played 2100 games, 65642 / 93750 positions
  played 2150 games, 67223 / 93750 positions
  played 2200 games, 68815 / 93750 positions
  played 2250 games, 70404 / 93750 positions
  played 2300 games, 71994 / 93750 positions
  played 2350 games, 73506 / 93750 positions
  played 2400 games, 75072 / 93750 positions
  played 2450 games, 76653 / 93750 positions
  played 2500 games, 78191 / 93750 positions
  played 2550 games, 79645 / 93750 positions
  played 2600 games, 81194 / 93750 positions
  played 2650 games, 82721 / 93750 positions
  played 2700 games, 84284 / 93750 positions
  played 2750 games, 85835 / 93750 positions
  played 2800 games, 87489 / 93750 positions
  played 2850 games, 88934 / 93750 positions
  played 2900 games, 90444 / 93750 positions
  played 2950 games, 91910 / 93750 positions
  played 3000 games, 93523 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-15.jnnw
