gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16792 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1527 / 93750 positions
  played 100 games, 2957 / 93750 positions
  played 150 games, 4531 / 93750 positions
  played 200 games, 6095 / 93750 positions
  played 250 games, 7721 / 93750 positions
  played 300 games, 9349 / 93750 positions
  played 350 games, 10875 / 93750 positions
  played 400 games, 12441 / 93750 positions
  played 450 games, 14034 / 93750 positions
  played 500 games, 15550 / 93750 positions
  played 550 games, 17161 / 93750 positions
  played 600 games, 18712 / 93750 positions
  played 650 games, 20239 / 93750 positions
  played 700 games, 21798 / 93750 positions
  played 750 games, 23350 / 93750 positions
  played 800 games, 24980 / 93750 positions
  played 850 games, 26522 / 93750 positions
  played 900 games, 28183 / 93750 positions
  played 950 games, 29739 / 93750 positions
  played 1000 games, 31304 / 93750 positions
  played 1050 games, 32846 / 93750 positions
  played 1100 games, 34444 / 93750 positions
  played 1150 games, 35938 / 93750 positions
  played 1200 games, 37543 / 93750 positions
  played 1250 games, 39195 / 93750 positions
  played 1300 games, 40772 / 93750 positions
  played 1350 games, 42395 / 93750 positions
  played 1400 games, 44008 / 93750 positions
  played 1450 games, 45589 / 93750 positions
  played 1500 games, 47096 / 93750 positions
  played 1550 games, 48793 / 93750 positions
  played 1600 games, 50350 / 93750 positions
  played 1650 games, 51906 / 93750 positions
  played 1700 games, 53456 / 93750 positions
  played 1750 games, 55155 / 93750 positions
  played 1800 games, 56832 / 93750 positions
  played 1850 games, 58323 / 93750 positions
  played 1900 games, 59917 / 93750 positions
  played 1950 games, 61494 / 93750 positions
  played 2000 games, 63001 / 93750 positions
  played 2050 games, 64546 / 93750 positions
  played 2100 games, 66064 / 93750 positions
  played 2150 games, 67554 / 93750 positions
  played 2200 games, 69186 / 93750 positions
  played 2250 games, 70770 / 93750 positions
  played 2300 games, 72347 / 93750 positions
  played 2350 games, 73923 / 93750 positions
  played 2400 games, 75507 / 93750 positions
  played 2450 games, 77158 / 93750 positions
  played 2500 games, 78718 / 93750 positions
  played 2550 games, 80330 / 93750 positions
  played 2600 games, 82013 / 93750 positions
  played 2650 games, 83563 / 93750 positions
  played 2700 games, 85062 / 93750 positions
  played 2750 games, 86756 / 93750 positions
  played 2800 games, 88259 / 93750 positions
  played 2850 games, 89806 / 93750 positions
  played 2900 games, 91396 / 93750 positions
  played 2950 games, 93035 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-6.jnnw
