gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1546 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1592 / 93750 positions
  played 100 games, 3184 / 93750 positions
  played 150 games, 4758 / 93750 positions
  played 200 games, 6363 / 93750 positions
  played 250 games, 7971 / 93750 positions
  played 300 games, 9515 / 93750 positions
  played 350 games, 11037 / 93750 positions
  played 400 games, 12578 / 93750 positions
  played 450 games, 14161 / 93750 positions
  played 500 games, 15672 / 93750 positions
  played 550 games, 17358 / 93750 positions
  played 600 games, 18940 / 93750 positions
  played 650 games, 20525 / 93750 positions
  played 700 games, 22167 / 93750 positions
  played 750 games, 23954 / 93750 positions
  played 800 games, 25518 / 93750 positions
  played 850 games, 27011 / 93750 positions
  played 900 games, 28682 / 93750 positions
  played 950 games, 30331 / 93750 positions
  played 1000 games, 31855 / 93750 positions
  played 1050 games, 33406 / 93750 positions
  played 1100 games, 34957 / 93750 positions
  played 1150 games, 36481 / 93750 positions
  played 1200 games, 38104 / 93750 positions
  played 1250 games, 39660 / 93750 positions
  played 1300 games, 41264 / 93750 positions
  played 1350 games, 42730 / 93750 positions
  played 1400 games, 44320 / 93750 positions
  played 1450 games, 45872 / 93750 positions
  played 1500 games, 47457 / 93750 positions
  played 1550 games, 49090 / 93750 positions
  played 1600 games, 50752 / 93750 positions
  played 1650 games, 52316 / 93750 positions
  played 1700 games, 53877 / 93750 positions
  played 1750 games, 55424 / 93750 positions
  played 1800 games, 57063 / 93750 positions
  played 1850 games, 58654 / 93750 positions
  played 1900 games, 60113 / 93750 positions
  played 1950 games, 61695 / 93750 positions
  played 2000 games, 63284 / 93750 positions
  played 2050 games, 64832 / 93750 positions
  played 2100 games, 66424 / 93750 positions
  played 2150 games, 67999 / 93750 positions
  played 2200 games, 69638 / 93750 positions
  played 2250 games, 71229 / 93750 positions
  played 2300 games, 72654 / 93750 positions
  played 2350 games, 74199 / 93750 positions
  played 2400 games, 75816 / 93750 positions
  played 2450 games, 77348 / 93750 positions
  played 2500 games, 79033 / 93750 positions
  played 2550 games, 80645 / 93750 positions
  played 2600 games, 82174 / 93750 positions
  played 2650 games, 83761 / 93750 positions
  played 2700 games, 85348 / 93750 positions
  played 2750 games, 86968 / 93750 positions
  played 2800 games, 88613 / 93750 positions
  played 2850 games, 90154 / 93750 positions
  played 2900 games, 91657 / 93750 positions
  played 2950 games, 93149 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp3-12.jnnw
