gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13580 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1559 / 93750 positions
  played 100 games, 3098 / 93750 positions
  played 150 games, 4575 / 93750 positions
  played 200 games, 6081 / 93750 positions
  played 250 games, 7721 / 93750 positions
  played 300 games, 9209 / 93750 positions
  played 350 games, 10731 / 93750 positions
  played 400 games, 12350 / 93750 positions
  played 450 games, 13890 / 93750 positions
  played 500 games, 15528 / 93750 positions
  played 550 games, 17010 / 93750 positions
  played 600 games, 18495 / 93750 positions
  played 650 games, 20031 / 93750 positions
  played 700 games, 21635 / 93750 positions
  played 750 games, 23145 / 93750 positions
  played 800 games, 24591 / 93750 positions
  played 850 games, 26282 / 93750 positions
  played 900 games, 27880 / 93750 positions
  played 950 games, 29502 / 93750 positions
  played 1000 games, 31095 / 93750 positions
  played 1050 games, 32526 / 93750 positions
  played 1100 games, 34178 / 93750 positions
  played 1150 games, 35729 / 93750 positions
  played 1200 games, 37268 / 93750 positions
  played 1250 games, 38860 / 93750 positions
  played 1300 games, 40414 / 93750 positions
  played 1350 games, 41946 / 93750 positions
  played 1400 games, 43521 / 93750 positions
  played 1450 games, 45006 / 93750 positions
  played 1500 games, 46563 / 93750 positions
  played 1550 games, 48052 / 93750 positions
  played 1600 games, 49576 / 93750 positions
  played 1650 games, 51115 / 93750 positions
  played 1700 games, 52715 / 93750 positions
  played 1750 games, 54288 / 93750 positions
  played 1800 games, 55905 / 93750 positions
  played 1850 games, 57569 / 93750 positions
  played 1900 games, 59053 / 93750 positions
  played 1950 games, 60596 / 93750 positions
  played 2000 games, 62184 / 93750 positions
  played 2050 games, 63663 / 93750 positions
  played 2100 games, 65303 / 93750 positions
  played 2150 games, 66921 / 93750 positions
  played 2200 games, 68476 / 93750 positions
  played 2250 games, 69990 / 93750 positions
  played 2300 games, 71598 / 93750 positions
  played 2350 games, 73100 / 93750 positions
  played 2400 games, 74617 / 93750 positions
  played 2450 games, 76209 / 93750 positions
  played 2500 games, 77724 / 93750 positions
  played 2550 games, 79228 / 93750 positions
  played 2600 games, 80772 / 93750 positions
  played 2650 games, 82256 / 93750 positions
  played 2700 games, 83791 / 93750 positions
  played 2750 games, 85388 / 93750 positions
  played 2800 games, 86944 / 93750 positions
  played 2850 games, 88395 / 93750 positions
  played 2900 games, 89957 / 93750 positions
  played 2950 games, 91483 / 93750 positions
  played 3000 games, 93122 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp2-2.jnnw
