gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25869 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1508 / 93750 positions
  played 100 games, 3028 / 93750 positions
  played 150 games, 4692 / 93750 positions
  played 200 games, 6160 / 93750 positions
  played 250 games, 7682 / 93750 positions
  played 300 games, 9205 / 93750 positions
  played 350 games, 10818 / 93750 positions
  played 400 games, 12361 / 93750 positions
  played 450 games, 13955 / 93750 positions
  played 500 games, 15427 / 93750 positions
  played 550 games, 16941 / 93750 positions
  played 600 games, 18637 / 93750 positions
  played 650 games, 20108 / 93750 positions
  played 700 games, 21634 / 93750 positions
  played 750 games, 23128 / 93750 positions
  played 800 games, 24697 / 93750 positions
  played 850 games, 26261 / 93750 positions
  played 900 games, 27828 / 93750 positions
  played 950 games, 29596 / 93750 positions
  played 1000 games, 31122 / 93750 positions
  played 1050 games, 32650 / 93750 positions
  played 1100 games, 34149 / 93750 positions
  played 1150 games, 35708 / 93750 positions
  played 1200 games, 37210 / 93750 positions
  played 1250 games, 38747 / 93750 positions
  played 1300 games, 40299 / 93750 positions
  played 1350 games, 41928 / 93750 positions
  played 1400 games, 43432 / 93750 positions
  played 1450 games, 44917 / 93750 positions
  played 1500 games, 46474 / 93750 positions
  played 1550 games, 48089 / 93750 positions
  played 1600 games, 49704 / 93750 positions
  played 1650 games, 51269 / 93750 positions
  played 1700 games, 52853 / 93750 positions
  played 1750 games, 54352 / 93750 positions
  played 1800 games, 55884 / 93750 positions
  played 1850 games, 57299 / 93750 positions
  played 1900 games, 58889 / 93750 positions
  played 1950 games, 60432 / 93750 positions
  played 2000 games, 61896 / 93750 positions
  played 2050 games, 63482 / 93750 positions
  played 2100 games, 65118 / 93750 positions
  played 2150 games, 66506 / 93750 positions
  played 2200 games, 68134 / 93750 positions
  played 2250 games, 69618 / 93750 positions
  played 2300 games, 71243 / 93750 positions
  played 2350 games, 72706 / 93750 positions
  played 2400 games, 74325 / 93750 positions
  played 2450 games, 75782 / 93750 positions
  played 2500 games, 77416 / 93750 positions
  played 2550 games, 78879 / 93750 positions
  played 2600 games, 80440 / 93750 positions
  played 2650 games, 82122 / 93750 positions
  played 2700 games, 83575 / 93750 positions
  played 2750 games, 85148 / 93750 positions
  played 2800 games, 86733 / 93750 positions
  played 2850 games, 88272 / 93750 positions
  played 2900 games, 89910 / 93750 positions
  played 2950 games, 91575 / 93750 positions
  played 3000 games, 93074 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp1-6.jnnw
