gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11039 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1601 / 93750 positions
  played 100 games, 3203 / 93750 positions
  played 150 games, 4794 / 93750 positions
  played 200 games, 6390 / 93750 positions
  played 250 games, 7892 / 93750 positions
  played 300 games, 9467 / 93750 positions
  played 350 games, 11081 / 93750 positions
  played 400 games, 12623 / 93750 positions
  played 450 games, 14104 / 93750 positions
  played 500 games, 15726 / 93750 positions
  played 550 games, 17207 / 93750 positions
  played 600 games, 18792 / 93750 positions
  played 650 games, 20411 / 93750 positions
  played 700 games, 21915 / 93750 positions
  played 750 games, 23448 / 93750 positions
  played 800 games, 25049 / 93750 positions
  played 850 games, 26548 / 93750 positions
  played 900 games, 28179 / 93750 positions
  played 950 games, 29681 / 93750 positions
  played 1000 games, 31287 / 93750 positions
  played 1050 games, 32813 / 93750 positions
  played 1100 games, 34383 / 93750 positions
  played 1150 games, 36066 / 93750 positions
  played 1200 games, 37684 / 93750 positions
  played 1250 games, 39224 / 93750 positions
  played 1300 games, 40686 / 93750 positions
  played 1350 games, 42375 / 93750 positions
  played 1400 games, 44080 / 93750 positions
  played 1450 games, 45726 / 93750 positions
  played 1500 games, 47307 / 93750 positions
  played 1550 games, 48899 / 93750 positions
  played 1600 games, 50468 / 93750 positions
  played 1650 games, 51939 / 93750 positions
  played 1700 games, 53616 / 93750 positions
  played 1750 games, 55219 / 93750 positions
  played 1800 games, 56848 / 93750 positions
  played 1850 games, 58450 / 93750 positions
  played 1900 games, 60027 / 93750 positions
  played 1950 games, 61512 / 93750 positions
  played 2000 games, 63096 / 93750 positions
  played 2050 games, 64617 / 93750 positions
  played 2100 games, 66125 / 93750 positions
  played 2150 games, 67699 / 93750 positions
  played 2200 games, 69245 / 93750 positions
  played 2250 games, 70875 / 93750 positions
  played 2300 games, 72471 / 93750 positions
  played 2350 games, 74182 / 93750 positions
  played 2400 games, 75702 / 93750 positions
  played 2450 games, 77212 / 93750 positions
  played 2500 games, 78701 / 93750 positions
  played 2550 games, 80198 / 93750 positions
  played 2600 games, 81883 / 93750 positions
  played 2650 games, 83493 / 93750 positions
  played 2700 games, 85085 / 93750 positions
  played 2750 games, 86663 / 93750 positions
  played 2800 games, 88242 / 93750 positions
  played 2850 games, 89837 / 93750 positions
  played 2900 games, 91381 / 93750 positions
  played 2950 games, 93018 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-2.jnnw
