gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=9045 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1610 / 93750 positions
  played 100 games, 3162 / 93750 positions
  played 150 games, 4764 / 93750 positions
  played 200 games, 6411 / 93750 positions
  played 250 games, 7923 / 93750 positions
  played 300 games, 9588 / 93750 positions
  played 350 games, 11117 / 93750 positions
  played 400 games, 12770 / 93750 positions
  played 450 games, 14290 / 93750 positions
  played 500 games, 15868 / 93750 positions
  played 550 games, 17451 / 93750 positions
  played 600 games, 18988 / 93750 positions
  played 650 games, 20637 / 93750 positions
  played 700 games, 22207 / 93750 positions
  played 750 games, 23805 / 93750 positions
  played 800 games, 25321 / 93750 positions
  played 850 games, 26960 / 93750 positions
  played 900 games, 28446 / 93750 positions
  played 950 games, 30040 / 93750 positions
  played 1000 games, 31769 / 93750 positions
  played 1050 games, 33387 / 93750 positions
  played 1100 games, 34909 / 93750 positions
  played 1150 games, 36468 / 93750 positions
  played 1200 games, 38004 / 93750 positions
  played 1250 games, 39659 / 93750 positions
  played 1300 games, 41283 / 93750 positions
  played 1350 games, 42767 / 93750 positions
  played 1400 games, 44331 / 93750 positions
  played 1450 games, 45740 / 93750 positions
  played 1500 games, 47263 / 93750 positions
  played 1550 games, 48713 / 93750 positions
  played 1600 games, 50373 / 93750 positions
  played 1650 games, 52021 / 93750 positions
  played 1700 games, 53640 / 93750 positions
  played 1750 games, 55146 / 93750 positions
  played 1800 games, 56747 / 93750 positions
  played 1850 games, 58432 / 93750 positions
  played 1900 games, 60035 / 93750 positions
  played 1950 games, 61628 / 93750 positions
  played 2000 games, 63222 / 93750 positions
  played 2050 games, 64820 / 93750 positions
  played 2100 games, 66420 / 93750 positions
  played 2150 games, 67940 / 93750 positions
  played 2200 games, 69544 / 93750 positions
  played 2250 games, 71216 / 93750 positions
  played 2300 games, 72774 / 93750 positions
  played 2350 games, 74396 / 93750 positions
  played 2400 games, 75964 / 93750 positions
  played 2450 games, 77561 / 93750 positions
  played 2500 games, 79119 / 93750 positions
  played 2550 games, 80665 / 93750 positions
  played 2600 games, 82278 / 93750 positions
  played 2650 games, 83917 / 93750 positions
  played 2700 games, 85446 / 93750 positions
  played 2750 games, 87038 / 93750 positions
  played 2800 games, 88670 / 93750 positions
  played 2850 games, 90236 / 93750 positions
  played 2900 games, 91768 / 93750 positions
  played 2950 games, 93250 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp5-5.jnnw
