gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29712 nnue=/root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1515 / 93750 positions
  played 100 games, 3051 / 93750 positions
  played 150 games, 4582 / 93750 positions
  played 200 games, 6245 / 93750 positions
  played 250 games, 7846 / 93750 positions
  played 300 games, 9461 / 93750 positions
  played 350 games, 11043 / 93750 positions
  played 400 games, 12747 / 93750 positions
  played 450 games, 14258 / 93750 positions
  played 500 games, 15964 / 93750 positions
  played 550 games, 17447 / 93750 positions
  played 600 games, 18965 / 93750 positions
  played 650 games, 20573 / 93750 positions
  played 700 games, 22142 / 93750 positions
  played 750 games, 23762 / 93750 positions
  played 800 games, 25353 / 93750 positions
  played 850 games, 26889 / 93750 positions
  played 900 games, 28354 / 93750 positions
  played 950 games, 29853 / 93750 positions
  played 1000 games, 31397 / 93750 positions
  played 1050 games, 32958 / 93750 positions
  played 1100 games, 34450 / 93750 positions
  played 1150 games, 35997 / 93750 positions
  played 1200 games, 37479 / 93750 positions
  played 1250 games, 39100 / 93750 positions
  played 1300 games, 40679 / 93750 positions
  played 1350 games, 42187 / 93750 positions
  played 1400 games, 43727 / 93750 positions
  played 1450 games, 45412 / 93750 positions
  played 1500 games, 46926 / 93750 positions
  played 1550 games, 48519 / 93750 positions
  played 1600 games, 50139 / 93750 positions
  played 1650 games, 51685 / 93750 positions
  played 1700 games, 53215 / 93750 positions
  played 1750 games, 54735 / 93750 positions
  played 1800 games, 56333 / 93750 positions
  played 1850 games, 57738 / 93750 positions
  played 1900 games, 59220 / 93750 positions
  played 1950 games, 60659 / 93750 positions
  played 2000 games, 62202 / 93750 positions
  played 2050 games, 63711 / 93750 positions
  played 2100 games, 65325 / 93750 positions
  played 2150 games, 66947 / 93750 positions
  played 2200 games, 68586 / 93750 positions
  played 2250 games, 70172 / 93750 positions
  played 2300 games, 71711 / 93750 positions
  played 2350 games, 73227 / 93750 positions
  played 2400 games, 74861 / 93750 positions
  played 2450 games, 76490 / 93750 positions
  played 2500 games, 77990 / 93750 positions
  played 2550 games, 79650 / 93750 positions
  played 2600 games, 81363 / 93750 positions
  played 2650 games, 82983 / 93750 positions
  played 2700 games, 84700 / 93750 positions
  played 2750 games, 86353 / 93750 positions
  played 2800 games, 87936 / 93750 positions
  played 2850 games, 89536 / 93750 positions
  played 2900 games, 91087 / 93750 positions
  played 2950 games, 92823 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0244-kingloop-bigvol/artefacts.src/sp4-14.jnnw
