input : /root/jass/jobs/results/0130-phase3-scan-bootstrap-pilot/artefacts.src/master-sample-200K.jnnw (200000 records, processing 25000 from offset 125000)
  1000/25000  (4.0%)  rate=64.9 pos/s  eta=6.2 min  skipped=173
  2000/25000  (8.0%)  rate=64.0 pos/s  eta=6.0 min  skipped=378
  3000/25000  (12.0%)  rate=62.5 pos/s  eta=5.9 min  skipped=540
  4000/25000  (16.0%)  rate=62.3 pos/s  eta=5.6 min  skipped=723
  5000/25000  (20.0%)  rate=62.5 pos/s  eta=5.3 min  skipped=905
  6000/25000  (24.0%)  rate=63.5 pos/s  eta=5.0 min  skipped=1080
  7000/25000  (28.0%)  rate=63.6 pos/s  eta=4.7 min  skipped=1266
  8000/25000  (32.0%)  rate=63.9 pos/s  eta=4.4 min  skipped=1430
  9000/25000  (36.0%)  rate=64.6 pos/s  eta=4.1 min  skipped=1630
  10000/25000  (40.0%)  rate=64.5 pos/s  eta=3.9 min  skipped=1824
  11000/25000  (44.0%)  rate=64.4 pos/s  eta=3.6 min  skipped=2013
  12000/25000  (48.0%)  rate=65.1 pos/s  eta=3.3 min  skipped=2193
  13000/25000  (52.0%)  rate=65.7 pos/s  eta=3.0 min  skipped=2364
  14000/25000  (56.0%)  rate=66.1 pos/s  eta=2.8 min  skipped=2565
  15000/25000  (60.0%)  rate=66.6 pos/s  eta=2.5 min  skipped=2755
  16000/25000  (64.0%)  rate=66.8 pos/s  eta=2.2 min  skipped=2946
  17000/25000  (68.0%)  rate=67.0 pos/s  eta=2.0 min  skipped=3136
  18000/25000  (72.0%)  rate=67.2 pos/s  eta=1.7 min  skipped=3328
  19000/25000  (76.0%)  rate=67.5 pos/s  eta=1.5 min  skipped=3514
  20000/25000  (80.0%)  rate=67.9 pos/s  eta=1.2 min  skipped=3686
  21000/25000  (84.0%)  rate=68.0 pos/s  eta=1.0 min  skipped=3872
  22000/25000  (88.0%)  rate=68.1 pos/s  eta=0.7 min  skipped=4073
  23000/25000  (92.0%)  rate=68.1 pos/s  eta=0.5 min  skipped=4257
  24000/25000  (96.0%)  rate=68.0 pos/s  eta=0.2 min  skipped=4437
  25000/25000  (100.0%)  rate=68.1 pos/s  eta=0.0 min  skipped=4635
wrote /root/jass/jobs/results/0130-phase3-scan-bootstrap-pilot/artefacts.src/shard-5.jnnw (25000 records, 4635 skipped)
