input : /root/jass/jobs/results/0130-phase3-scan-bootstrap-pilot/artefacts.src/master-sample-200K.jnnw (200000 records, processing 25000 from offset 75000)
  1000/25000  (4.0%)  rate=68.2 pos/s  eta=5.9 min  skipped=200
  2000/25000  (8.0%)  rate=67.3 pos/s  eta=5.7 min  skipped=364
  3000/25000  (12.0%)  rate=67.0 pos/s  eta=5.5 min  skipped=538
  4000/25000  (16.0%)  rate=67.4 pos/s  eta=5.2 min  skipped=707
  5000/25000  (20.0%)  rate=67.1 pos/s  eta=5.0 min  skipped=900
  6000/25000  (24.0%)  rate=66.9 pos/s  eta=4.7 min  skipped=1069
  7000/25000  (28.0%)  rate=66.4 pos/s  eta=4.5 min  skipped=1256
  8000/25000  (32.0%)  rate=66.0 pos/s  eta=4.3 min  skipped=1456
  9000/25000  (36.0%)  rate=65.7 pos/s  eta=4.1 min  skipped=1646
  10000/25000  (40.0%)  rate=66.3 pos/s  eta=3.8 min  skipped=1841
  11000/25000  (44.0%)  rate=66.4 pos/s  eta=3.5 min  skipped=2029
  12000/25000  (48.0%)  rate=66.2 pos/s  eta=3.3 min  skipped=2185
  13000/25000  (52.0%)  rate=66.4 pos/s  eta=3.0 min  skipped=2381
  14000/25000  (56.0%)  rate=66.5 pos/s  eta=2.8 min  skipped=2565
  15000/25000  (60.0%)  rate=66.5 pos/s  eta=2.5 min  skipped=2762
  16000/25000  (64.0%)  rate=66.5 pos/s  eta=2.3 min  skipped=2948
  17000/25000  (68.0%)  rate=66.3 pos/s  eta=2.0 min  skipped=3110
  18000/25000  (72.0%)  rate=66.3 pos/s  eta=1.8 min  skipped=3293
  19000/25000  (76.0%)  rate=66.3 pos/s  eta=1.5 min  skipped=3465
  20000/25000  (80.0%)  rate=66.4 pos/s  eta=1.3 min  skipped=3655
  21000/25000  (84.0%)  rate=66.6 pos/s  eta=1.0 min  skipped=3845
  22000/25000  (88.0%)  rate=66.7 pos/s  eta=0.7 min  skipped=4032
  23000/25000  (92.0%)  rate=66.7 pos/s  eta=0.5 min  skipped=4238
  24000/25000  (96.0%)  rate=66.8 pos/s  eta=0.2 min  skipped=4441
  25000/25000  (100.0%)  rate=66.9 pos/s  eta=0.0 min  skipped=4629
wrote /root/jass/jobs/results/0130-phase3-scan-bootstrap-pilot/artefacts.src/shard-3.jnnw (25000 records, 4629 skipped)
