input : /root/jass/jobs/results/0014-fetch-master-games/artefacts.src/master-1600.jnnw (4738008 records, processing 592252 from offset 1184504)
  10000/592252  (1.7%)  rate=91.0 pos/s  eta=106.7 min  skipped=1866
  20000/592252  (3.4%)  rate=91.3 pos/s  eta=104.5 min  skipped=3826
  30000/592252  (5.1%)  rate=92.1 pos/s  eta=101.8 min  skipped=5715
  40000/592252  (6.8%)  rate=93.4 pos/s  eta=98.6 min  skipped=7641
  50000/592252  (8.4%)  rate=94.3 pos/s  eta=95.9 min  skipped=9550
  60000/592252  (10.1%)  rate=94.1 pos/s  eta=94.3 min  skipped=11388
  70000/592252  (11.8%)  rate=93.2 pos/s  eta=93.4 min  skipped=13179
  80000/592252  (13.5%)  rate=93.9 pos/s  eta=90.9 min  skipped=15010
  90000/592252  (15.2%)  rate=94.3 pos/s  eta=88.8 min  skipped=16905
  100000/592252  (16.9%)  rate=94.5 pos/s  eta=86.8 min  skipped=18726
  110000/592252  (18.6%)  rate=94.1 pos/s  eta=85.4 min  skipped=20585
  120000/592252  (20.3%)  rate=94.5 pos/s  eta=83.3 min  skipped=22483
  130000/592252  (22.0%)  rate=94.7 pos/s  eta=81.3 min  skipped=24453
  140000/592252  (23.6%)  rate=94.8 pos/s  eta=79.5 min  skipped=26286
  150000/592252  (25.3%)  rate=94.8 pos/s  eta=77.8 min  skipped=28106
  160000/592252  (27.0%)  rate=94.5 pos/s  eta=76.2 min  skipped=29882
  170000/592252  (28.7%)  rate=94.3 pos/s  eta=74.6 min  skipped=31672
  180000/592252  (30.4%)  rate=94.3 pos/s  eta=72.9 min  skipped=33540
  190000/592252  (32.1%)  rate=94.2 pos/s  eta=71.1 min  skipped=35471
  200000/592252  (33.8%)  rate=94.4 pos/s  eta=69.3 min  skipped=37361
  210000/592252  (35.5%)  rate=94.6 pos/s  eta=67.3 min  skipped=39215
  220000/592252  (37.1%)  rate=94.7 pos/s  eta=65.5 min  skipped=41029
  230000/592252  (38.8%)  rate=94.7 pos/s  eta=63.7 min  skipped=42899
  240000/592252  (40.5%)  rate=94.5 pos/s  eta=62.1 min  skipped=44684
  250000/592252  (42.2%)  rate=94.7 pos/s  eta=60.2 min  skipped=46558
  260000/592252  (43.9%)  rate=94.9 pos/s  eta=58.3 min  skipped=48384
  270000/592252  (45.6%)  rate=95.0 pos/s  eta=56.5 min  skipped=50266
  280000/592252  (47.3%)  rate=94.9 pos/s  eta=54.8 min  skipped=52044
  290000/592252  (49.0%)  rate=94.8 pos/s  eta=53.2 min  skipped=53993
  300000/592252  (50.7%)  rate=94.7 pos/s  eta=51.5 min  skipped=55892
  310000/592252  (52.3%)  rate=94.4 pos/s  eta=49.8 min  skipped=57809
  320000/592252  (54.0%)  rate=94.2 pos/s  eta=48.2 min  skipped=59763
  330000/592252  (55.7%)  rate=94.2 pos/s  eta=46.4 min  skipped=61726
  340000/592252  (57.4%)  rate=94.1 pos/s  eta=44.7 min  skipped=63709
  350000/592252  (59.1%)  rate=94.0 pos/s  eta=42.9 min  skipped=65652
  360000/592252  (60.8%)  rate=93.9 pos/s  eta=41.2 min  skipped=67629
  370000/592252  (62.5%)  rate=93.9 pos/s  eta=39.5 min  skipped=69587
  380000/592252  (64.2%)  rate=93.8 pos/s  eta=37.7 min  skipped=71411
  390000/592252  (65.9%)  rate=93.6 pos/s  eta=36.0 min  skipped=73198
  400000/592252  (67.5%)  rate=93.5 pos/s  eta=34.3 min  skipped=74981
  410000/592252  (69.2%)  rate=93.4 pos/s  eta=32.5 min  skipped=76776
  420000/592252  (70.9%)  rate=93.2 pos/s  eta=30.8 min  skipped=78523
  430000/592252  (72.6%)  rate=93.0 pos/s  eta=29.1 min  skipped=80324
  440000/592252  (74.3%)  rate=93.0 pos/s  eta=27.3 min  skipped=82205
  450000/592252  (76.0%)  rate=93.1 pos/s  eta=25.5 min  skipped=84076
  460000/592252  (77.7%)  rate=93.3 pos/s  eta=23.6 min  skipped=85962
  470000/592252  (79.4%)  rate=93.3 pos/s  eta=21.8 min  skipped=87861
  480000/592252  (81.0%)  rate=93.1 pos/s  eta=20.1 min  skipped=89753
  490000/592252  (82.7%)  rate=93.2 pos/s  eta=18.3 min  skipped=91579
  500000/592252  (84.4%)  rate=93.2 pos/s  eta=16.5 min  skipped=93491
  510000/592252  (86.1%)  rate=93.2 pos/s  eta=14.7 min  skipped=95512
  520000/592252  (87.8%)  rate=93.1 pos/s  eta=12.9 min  skipped=97353
  530000/592252  (89.5%)  rate=93.3 pos/s  eta=11.1 min  skipped=99315
  540000/592252  (91.2%)  rate=93.4 pos/s  eta=9.3 min  skipped=101213
  550000/592252  (92.9%)  rate=93.5 pos/s  eta=7.5 min  skipped=103065
  560000/592252  (94.6%)  rate=93.5 pos/s  eta=5.7 min  skipped=104894
  570000/592252  (96.2%)  rate=93.6 pos/s  eta=4.0 min  skipped=106800
  580000/592252  (97.9%)  rate=93.8 pos/s  eta=2.2 min  skipped=108685
  590000/592252  (99.6%)  rate=94.2 pos/s  eta=0.4 min  skipped=110560
wrote /root/jass/jobs/results/0084-scan-distill-1024-512-scale-2M/artefacts.src/master-shard-2.bin (592252 records, 110971 skipped)
