input : /root/jass/jobs/results/0050-v7-quiet-pv-extract-1M/artefacts.src/v7-quiet-pv-1M.bin (1000000 records, processing 125001 from offset 375003)
  10000/125001  (8.0%)  rate=67.6 pos/s  eta=28.4 min  skipped=30
  20000/125001  (16.0%)  rate=66.6 pos/s  eta=26.3 min  skipped=58
  30000/125001  (24.0%)  rate=66.3 pos/s  eta=23.9 min  skipped=78
  40000/125001  (32.0%)  rate=65.8 pos/s  eta=21.5 min  skipped=114
  50000/125001  (40.0%)  rate=65.6 pos/s  eta=19.1 min  skipped=154
  60000/125001  (48.0%)  rate=65.7 pos/s  eta=16.5 min  skipped=189
  70000/125001  (56.0%)  rate=65.2 pos/s  eta=14.1 min  skipped=228
  80000/125001  (64.0%)  rate=65.1 pos/s  eta=11.5 min  skipped=272
  90000/125001  (72.0%)  rate=65.0 pos/s  eta=9.0 min  skipped=322
  100000/125001  (80.0%)  rate=64.7 pos/s  eta=6.4 min  skipped=358
  110000/125001  (88.0%)  rate=64.6 pos/s  eta=3.9 min  skipped=399
  120000/125001  (96.0%)  rate=64.8 pos/s  eta=1.3 min  skipped=449
wrote /root/jass/jobs/results/0084-scan-distill-1024-512-scale-2M/artefacts.src/v7-shard-3.bin (125001 records, 465 skipped)
