input : /root/jass/jobs/results/0050-v7-quiet-pv-extract-1M/artefacts.src/v7-quiet-pv-1M.bin (1000000 records, processing 125001 from offset 500004)
  10000/125001  (8.0%)  rate=65.6 pos/s  eta=29.2 min  skipped=40
  20000/125001  (16.0%)  rate=65.4 pos/s  eta=26.8 min  skipped=87
  30000/125001  (24.0%)  rate=66.1 pos/s  eta=23.9 min  skipped=124
  40000/125001  (32.0%)  rate=65.9 pos/s  eta=21.5 min  skipped=177
  50000/125001  (40.0%)  rate=65.2 pos/s  eta=19.2 min  skipped=233
  60000/125001  (48.0%)  rate=65.0 pos/s  eta=16.7 min  skipped=275
  70000/125001  (56.0%)  rate=65.0 pos/s  eta=14.1 min  skipped=313
  80000/125001  (64.0%)  rate=64.5 pos/s  eta=11.6 min  skipped=350
  90000/125001  (72.0%)  rate=64.7 pos/s  eta=9.0 min  skipped=393
  100000/125001  (80.0%)  rate=64.6 pos/s  eta=6.5 min  skipped=447
  110000/125001  (88.0%)  rate=64.3 pos/s  eta=3.9 min  skipped=493
  120000/125001  (96.0%)  rate=64.3 pos/s  eta=1.3 min  skipped=537
wrote /root/jass/jobs/results/0084-scan-distill-1024-512-scale-2M/artefacts.src/v7-shard-4.bin (125001 records, 552 skipped)
