input : /root/jass/jobs/results/0050-v7-quiet-pv-extract-1M/artefacts.src/v7-quiet-pv-1M.bin (1000000 records, processing 125001 from offset 625005)
  10000/125001  (8.0%)  rate=64.5 pos/s  eta=29.7 min  skipped=62
  20000/125001  (16.0%)  rate=66.9 pos/s  eta=26.2 min  skipped=88
  30000/125001  (24.0%)  rate=67.7 pos/s  eta=23.4 min  skipped=123
  40000/125001  (32.0%)  rate=67.4 pos/s  eta=21.0 min  skipped=183
  50000/125001  (40.0%)  rate=67.2 pos/s  eta=18.6 min  skipped=215
  60000/125001  (48.0%)  rate=67.3 pos/s  eta=16.1 min  skipped=251
  70000/125001  (56.0%)  rate=66.8 pos/s  eta=13.7 min  skipped=296
  80000/125001  (64.0%)  rate=66.5 pos/s  eta=11.3 min  skipped=336
  90000/125001  (72.0%)  rate=66.0 pos/s  eta=8.8 min  skipped=383
  100000/125001  (80.0%)  rate=66.1 pos/s  eta=6.3 min  skipped=425
  110000/125001  (88.0%)  rate=66.0 pos/s  eta=3.8 min  skipped=470
  120000/125001  (96.0%)  rate=65.9 pos/s  eta=1.3 min  skipped=516
wrote /root/jass/jobs/results/0084-scan-distill-1024-512-scale-2M/artefacts.src/v7-shard-5.bin (125001 records, 538 skipped)
