input : /root/jass/jobs/results/0014-fetch-master-games/artefacts.src/master-1600.jnnw (4738008 records, processing 592252 from offset 0)
  10000/592252  (1.7%)  rate=106.6 pos/s  eta=91.1 min  skipped=1881
  20000/592252  (3.4%)  rate=103.5 pos/s  eta=92.1 min  skipped=3751
  30000/592252  (5.1%)  rate=100.0 pos/s  eta=93.7 min  skipped=5571
  40000/592252  (6.8%)  rate=96.5 pos/s  eta=95.3 min  skipped=7452
  50000/592252  (8.4%)  rate=94.3 pos/s  eta=95.8 min  skipped=9288
  60000/592252  (10.1%)  rate=93.1 pos/s  eta=95.3 min  skipped=11135
  70000/592252  (11.8%)  rate=93.9 pos/s  eta=92.7 min  skipped=12857
  80000/592252  (13.5%)  rate=93.6 pos/s  eta=91.2 min  skipped=14708
  90000/592252  (15.2%)  rate=93.6 pos/s  eta=89.5 min  skipped=16577
  100000/592252  (16.9%)  rate=94.3 pos/s  eta=87.0 min  skipped=18523
  110000/592252  (18.6%)  rate=95.1 pos/s  eta=84.5 min  skipped=20404
  120000/592252  (20.3%)  rate=95.5 pos/s  eta=82.5 min  skipped=22256
  130000/592252  (22.0%)  rate=95.3 pos/s  eta=80.8 min  skipped=24064
  140000/592252  (23.6%)  rate=94.6 pos/s  eta=79.7 min  skipped=25862
  150000/592252  (25.3%)  rate=94.3 pos/s  eta=78.1 min  skipped=27656
  160000/592252  (27.0%)  rate=94.3 pos/s  eta=76.4 min  skipped=29478
  170000/592252  (28.7%)  rate=94.3 pos/s  eta=74.7 min  skipped=31315
  180000/592252  (30.4%)  rate=94.0 pos/s  eta=73.1 min  skipped=33104
  190000/592252  (32.1%)  rate=93.8 pos/s  eta=71.5 min  skipped=34970
  200000/592252  (33.8%)  rate=93.6 pos/s  eta=69.8 min  skipped=36778
  210000/592252  (35.5%)  rate=93.3 pos/s  eta=68.3 min  skipped=38508
  220000/592252  (37.1%)  rate=93.3 pos/s  eta=66.5 min  skipped=40325
  230000/592252  (38.8%)  rate=93.6 pos/s  eta=64.5 min  skipped=42193
  240000/592252  (40.5%)  rate=93.5 pos/s  eta=62.8 min  skipped=43989
  250000/592252  (42.2%)  rate=94.0 pos/s  eta=60.7 min  skipped=45893
  260000/592252  (43.9%)  rate=94.4 pos/s  eta=58.7 min  skipped=47766
  270000/592252  (45.6%)  rate=94.7 pos/s  eta=56.7 min  skipped=49614
  280000/592252  (47.3%)  rate=94.8 pos/s  eta=54.9 min  skipped=51437
  290000/592252  (49.0%)  rate=95.0 pos/s  eta=53.0 min  skipped=53270
  300000/592252  (50.7%)  rate=95.0 pos/s  eta=51.3 min  skipped=55110
  310000/592252  (52.3%)  rate=95.0 pos/s  eta=49.5 min  skipped=56980
  320000/592252  (54.0%)  rate=94.8 pos/s  eta=47.8 min  skipped=58846
  330000/592252  (55.7%)  rate=94.9 pos/s  eta=46.0 min  skipped=60735
  340000/592252  (57.4%)  rate=95.4 pos/s  eta=44.1 min  skipped=62695
  350000/592252  (59.1%)  rate=95.5 pos/s  eta=42.3 min  skipped=64679
  360000/592252  (60.8%)  rate=95.6 pos/s  eta=40.5 min  skipped=66628
  370000/592252  (62.5%)  rate=95.8 pos/s  eta=38.7 min  skipped=68503
  380000/592252  (64.2%)  rate=95.9 pos/s  eta=36.9 min  skipped=70416
  390000/592252  (65.9%)  rate=96.0 pos/s  eta=35.1 min  skipped=72236
  400000/592252  (67.5%)  rate=95.9 pos/s  eta=33.4 min  skipped=74016
  410000/592252  (69.2%)  rate=95.8 pos/s  eta=31.7 min  skipped=75803
  420000/592252  (70.9%)  rate=95.8 pos/s  eta=30.0 min  skipped=77693
  430000/592252  (72.6%)  rate=95.7 pos/s  eta=28.3 min  skipped=79584
  440000/592252  (74.3%)  rate=95.5 pos/s  eta=26.6 min  skipped=81443
  450000/592252  (76.0%)  rate=95.5 pos/s  eta=24.8 min  skipped=83320
  460000/592252  (77.7%)  rate=95.5 pos/s  eta=23.1 min  skipped=85211
  470000/592252  (79.4%)  rate=95.3 pos/s  eta=21.4 min  skipped=87082
  480000/592252  (81.0%)  rate=95.2 pos/s  eta=19.6 min  skipped=88973
  490000/592252  (82.7%)  rate=95.2 pos/s  eta=17.9 min  skipped=90844
  500000/592252  (84.4%)  rate=95.3 pos/s  eta=16.1 min  skipped=92654
  510000/592252  (86.1%)  rate=95.3 pos/s  eta=14.4 min  skipped=94503
  520000/592252  (87.8%)  rate=95.2 pos/s  eta=12.6 min  skipped=96276
  530000/592252  (89.5%)  rate=95.1 pos/s  eta=10.9 min  skipped=98129
  540000/592252  (91.2%)  rate=95.1 pos/s  eta=9.2 min  skipped=100030
  550000/592252  (92.9%)  rate=95.1 pos/s  eta=7.4 min  skipped=101902
  560000/592252  (94.6%)  rate=95.0 pos/s  eta=5.7 min  skipped=103736
  570000/592252  (96.2%)  rate=95.1 pos/s  eta=3.9 min  skipped=105594
  580000/592252  (97.9%)  rate=95.2 pos/s  eta=2.1 min  skipped=107427
  590000/592252  (99.6%)  rate=95.4 pos/s  eta=0.4 min  skipped=109264
wrote /root/jass/jobs/results/0084-scan-distill-1024-512-scale-2M/artefacts.src/master-shard-0.bin (592252 records, 109687 skipped)
