gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7990 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1503 / 37500 positions
  played 100 games, 3030 / 37500 positions
  played 150 games, 4620 / 37500 positions
  played 200 games, 6113 / 37500 positions
  played 250 games, 7588 / 37500 positions
  played 300 games, 9131 / 37500 positions
  played 350 games, 10790 / 37500 positions
  played 400 games, 12258 / 37500 positions
  played 450 games, 13841 / 37500 positions
  played 500 games, 15456 / 37500 positions
  played 550 games, 16947 / 37500 positions
  played 600 games, 18560 / 37500 positions
  played 650 games, 20131 / 37500 positions
  played 700 games, 21765 / 37500 positions
  played 750 games, 23326 / 37500 positions
  played 800 games, 24856 / 37500 positions
  played 850 games, 26431 / 37500 positions
  played 900 games, 28085 / 37500 positions
  played 950 games, 29631 / 37500 positions
  played 1000 games, 31203 / 37500 positions
  played 1050 games, 32856 / 37500 positions
  played 1100 games, 34395 / 37500 positions
  played 1150 games, 35955 / 37500 positions
  played 1200 games, 37500 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp1-6.jnnw
