gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp3-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=9992 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1473 / 37500 positions
  played 100 games, 3010 / 37500 positions
  played 150 games, 4687 / 37500 positions
  played 200 games, 6213 / 37500 positions
  played 250 games, 7789 / 37500 positions
  played 300 games, 9392 / 37500 positions
  played 350 games, 10984 / 37500 positions
  played 400 games, 12626 / 37500 positions
  played 450 games, 14067 / 37500 positions
  played 500 games, 15626 / 37500 positions
  played 550 games, 17089 / 37500 positions
  played 600 games, 18798 / 37500 positions
  played 650 games, 20562 / 37500 positions
  played 700 games, 22060 / 37500 positions
  played 750 games, 23605 / 37500 positions
  played 800 games, 25175 / 37500 positions
  played 850 games, 26728 / 37500 positions
  played 900 games, 28313 / 37500 positions
  played 950 games, 29918 / 37500 positions
  played 1000 games, 31481 / 37500 positions
  played 1050 games, 32959 / 37500 positions
  played 1100 games, 34620 / 37500 positions
  played 1150 games, 36240 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp3-4.jnnw
