gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10697 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1686 / 37500 positions
  played 100 games, 3353 / 37500 positions
  played 150 games, 4913 / 37500 positions
  played 200 games, 6560 / 37500 positions
  played 250 games, 8088 / 37500 positions
  played 300 games, 9668 / 37500 positions
  played 350 games, 11244 / 37500 positions
  played 400 games, 12774 / 37500 positions
  played 450 games, 14383 / 37500 positions
  played 500 games, 15897 / 37500 positions
  played 550 games, 17407 / 37500 positions
  played 600 games, 18912 / 37500 positions
  played 650 games, 20444 / 37500 positions
  played 700 games, 22003 / 37500 positions
  played 750 games, 23571 / 37500 positions
  played 800 games, 25177 / 37500 positions
  played 850 games, 26746 / 37500 positions
  played 900 games, 28234 / 37500 positions
  played 950 games, 29833 / 37500 positions
  played 1000 games, 31500 / 37500 positions
  played 1050 games, 33088 / 37500 positions
  played 1100 games, 34647 / 37500 positions
  played 1150 games, 36266 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-1.jnnw
